sample_id,title,geo_accession,status,submission_date,last_update_date,type,channel_count,source_name_ch1,organism_ch1,taxid_ch1,characteristics_ch1,molecule_ch1,extract_protocol_ch1,label_ch1,label_protocol_ch1,hyb_protocol,scan_protocol,description,data_processing,platform_id,contact_name,contact_laboratory,contact_department,contact_institute,contact_address,contact_city,contact_zip/postal_code,contact_country,supplementary_file,series_id,data_row_count
GSM653086,Cholangiocarcinoma Tumor 13,GSM653086,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor13,Homo sapiens,9606,sample id: LEC72 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient13,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653087,Cholangiocarcinoma Tumor 14,GSM653087,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor14,Homo sapiens,9606,sample id: LEC73 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient14,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653088,Cholangiocarcinoma Tumor 15,GSM653088,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor15,Homo sapiens,9606,sample id: LEC74 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient15,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653089,Cholangiocarcinoma Tumor 16,GSM653089,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor16,Homo sapiens,9606,sample id: LEC75 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient16,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653090,Cholangiocarcinoma Tumor 17,GSM653090,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor17,Homo sapiens,9606,sample id: LEC76 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient17,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653091,Cholangiocarcinoma Tumor 18,GSM653091,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor18,Homo sapiens,9606,sample id: LEC77 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient18,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653092,Cholangiocarcinoma Tumor 19,GSM653092,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor19,Homo sapiens,9606,sample id: LEC78 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient19,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653093,Cholangiocarcinoma Tumor 20,GSM653093,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor20,Homo sapiens,9606,sample id: LEC79 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient20,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653094,Cholangiocarcinoma Tumor 21,GSM653094,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor21,Homo sapiens,9606,sample id: LEC80 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient21,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653095,Cholangiocarcinoma Tumor 22,GSM653095,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor22,Homo sapiens,9606,sample id: LEC81 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient22,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653096,Cholangiocarcinoma Tumor 23,GSM653096,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor23,Homo sapiens,9606,sample id: LEC82 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient23,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653097,Cholangiocarcinoma Tumor 24,GSM653097,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor24,Homo sapiens,9606,sample id: LEC83 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient24,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653098,Cholangiocarcinoma Tumor 25,GSM653098,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor25,Homo sapiens,9606,sample id: LEC84 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient25,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653099,Cholangiocarcinoma Tumor 26,GSM653099,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor26,Homo sapiens,9606,sample id: LEC85 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient26,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653100,Cholangiocarcinoma Tumor 27,GSM653100,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor27,Homo sapiens,9606,sample id: LEC86 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient27,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653101,Cholangiocarcinoma Tumor 28,GSM653101,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor28,Homo sapiens,9606,sample id: LEC87 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient28,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653102,Cholangiocarcinoma Tumor 29,GSM653102,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor29,Homo sapiens,9606,sample id: LEC88 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient29,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653103,Cholangiocarcinoma Tumor 30,GSM653103,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor30,Homo sapiens,9606,sample id: LEC89 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient30,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653104,Cholangiocarcinoma Tumor 31,GSM653104,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor31,Homo sapiens,9606,sample id: LEC90 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient31,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653105,Cholangiocarcinoma Tumor 32,GSM653105,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor32,Homo sapiens,9606,sample id: LEC91 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient32,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653106,Cholangiocarcinoma Tumor 33,GSM653106,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor33,Homo sapiens,9606,sample id: LEC92 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient33,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653107,Cholangiocarcinoma Tumor 34,GSM653107,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor34,Homo sapiens,9606,sample id: LEC93 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient34,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653108,Cholangiocarcinoma Tumor 35,GSM653108,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor35,Homo sapiens,9606,sample id: LEC94 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient35,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653109,Cholangiocarcinoma Tumor 36,GSM653109,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor36,Homo sapiens,9606,sample id: LEC95 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient36,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653110,Cholangiocarcinoma Tumor 37,GSM653110,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor37,Homo sapiens,9606,sample id: LEC96 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient37,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653111,Cholangiocarcinoma Tumor 38,GSM653111,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor38,Homo sapiens,9606,sample id: LEC97 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient38,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653112,Cholangiocarcinoma Tumor 39,GSM653112,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor39,Homo sapiens,9606,sample id: LEC98 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient39,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653113,Cholangiocarcinoma Tumor 40,GSM653113,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor40,Homo sapiens,9606,sample id: LEC99 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient40,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653114,Cholangiocarcinoma Tumor 41,GSM653114,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor41,Homo sapiens,9606,sample id: LEC100 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient41,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653115,Cholangiocarcinoma Tumor 42,GSM653115,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor42,Homo sapiens,9606,sample id: LEC101 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient42,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653116,Cholangiocarcinoma Tumor 43,GSM653116,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor43,Homo sapiens,9606,sample id: LEC102 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient43,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653117,Cholangiocarcinoma Tumor 44,GSM653117,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor44,Homo sapiens,9606,sample id: LEC103 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient44,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653118,Cholangiocarcinoma Tumor 45,GSM653118,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor45,Homo sapiens,9606,sample id: LEC104 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient45,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
GSM653119,Cholangiocarcinoma Tumor 46,GSM653119,Public on Feb 25 2012,Jan 11 2011,Nov 15 2013,RNA,1,Cholangiocarcinoma Tumor46,Homo sapiens,9606,sample id: LEC105 | tissue: Cholangiocarcinoma,total RNA,Total RNA was extracted using Qiagen mini kit. Quality control and measurement were performed using NanoDrop and Agilent Bioanalyser.,biotin,Biotinylated cRNA were prepared using Ambion Totalprep RNA Amplification kit for Illumina arrays,Standard Illumina hybridization protocol,Standard Illumina scanning protocol,patient46,"Data was processed by means of  Genome Studio v2010 from illumina, Inc. The background noise was substrated and quantile normalization was applied.",GPL6104,"Jesper,B,Andersen",Andersen Group,Biotech Research and Innovation Centre,Copenhagen University,Ole Maaloes Vej 5,Copenhagen,2200,Denmark,NONE,GSE26566,22184
