sample_id,title,geo_accession,status,submission_date,last_update_date,type,channel_count,source_name_ch1,organism_ch1,taxid_ch1,characteristics_ch1,molecule_ch1,extract_protocol_ch1,label_ch1,label_protocol_ch1,hyb_protocol,scan_protocol,description,data_processing,platform_id,contact_name,contact_department,contact_institute,contact_address,contact_city,contact_zip/postal_code,contact_country,supplementary_file,series_id,data_row_count,treatment_protocol_ch1,growth_protocol_ch1
GSM2387692,3998386019_H,GSM2387692,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,tumor,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",cholangiocarcinoma,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387692/suppl/GSM2387692_3998386019_H_Grn.idat.gz,GSE89747 | GSE89749,47274,,
GSM2387693,3998386019_I,GSM2387693,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,tumor,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",cholangiocarcinoma,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387693/suppl/GSM2387693_3998386019_I_Grn.idat.gz,GSE89747 | GSE89749,47274,,
GSM2387694,3998386019_J,GSM2387694,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,tumor,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",cholangiocarcinoma,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387694/suppl/GSM2387694_3998386019_J_Grn.idat.gz,GSE89747 | GSE89749,47274,,
GSM2387695,3998386019_K,GSM2387695,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,normal,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",normal bile duct,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387695/suppl/GSM2387695_3998386019_K_Grn.idat.gz,GSE89747 | GSE89749,47274,,
GSM2387696,3998386019_L,GSM2387696,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,normal,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",normal bile duct,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387696/suppl/GSM2387696_3998386019_L_Grn.idat.gz,GSE89747 | GSE89749,47274,,
GSM2387697,200647720045_A,GSM2387697,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,tumor,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",cholangiocarcinoma,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387697/suppl/GSM2387697_200647720045_A_Grn.idat.gz,GSE89748 | GSE89749,47258,NA,NA
GSM2387698,200647720045_B,GSM2387698,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,tumor,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",cholangiocarcinoma,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387698/suppl/GSM2387698_200647720045_B_Grn.idat.gz,GSE89748 | GSE89749,47258,NA,NA
GSM2387699,200647720045_C,GSM2387699,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,tumor,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",cholangiocarcinoma,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387699/suppl/GSM2387699_200647720045_C_Grn.idat.gz,GSE89748 | GSE89749,47258,NA,NA
GSM2387700,200647720045_D,GSM2387700,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,tumor,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",cholangiocarcinoma,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387700/suppl/GSM2387700_200647720045_D_Grn.idat.gz,GSE89748 | GSE89749,47258,NA,NA
GSM2387701,200647720045_E,GSM2387701,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,tumor,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",cholangiocarcinoma,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387701/suppl/GSM2387701_200647720045_E_Grn.idat.gz,GSE89748 | GSE89749,47258,NA,NA
GSM2387702,200647720045_F,GSM2387702,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,tumor,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",cholangiocarcinoma,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387702/suppl/GSM2387702_200647720045_F_Grn.idat.gz,GSE89748 | GSE89749,47258,NA,NA
GSM2387703,200647720045_G,GSM2387703,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,tumor,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",cholangiocarcinoma,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387703/suppl/GSM2387703_200647720045_G_Grn.idat.gz,GSE89748 | GSE89749,47258,NA,NA
GSM2387704,200647720045_H,GSM2387704,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,tumor,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",cholangiocarcinoma,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387704/suppl/GSM2387704_200647720045_H_Grn.idat.gz,GSE89748 | GSE89749,47258,NA,NA
GSM2387705,200647720045_I,GSM2387705,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,tumor,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",cholangiocarcinoma,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387705/suppl/GSM2387705_200647720045_I_Grn.idat.gz,GSE89748 | GSE89749,47258,NA,NA
GSM2387706,200647720045_J,GSM2387706,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,tumor,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",cholangiocarcinoma,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387706/suppl/GSM2387706_200647720045_J_Grn.idat.gz,GSE89748 | GSE89749,47258,NA,NA
GSM2387707,200647720045_K,GSM2387707,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,tumor,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",cholangiocarcinoma,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387707/suppl/GSM2387707_200647720045_K_Grn.idat.gz,GSE89748 | GSE89749,47258,NA,NA
GSM2387708,200647720045_L,GSM2387708,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,tumor,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",cholangiocarcinoma,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387708/suppl/GSM2387708_200647720045_L_Grn.idat.gz,GSE89748 | GSE89749,47258,NA,NA
GSM2387709,200643150050_A,GSM2387709,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,tumor,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",cholangiocarcinoma,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387709/suppl/GSM2387709_200643150050_A_Grn.idat.gz,GSE89748 | GSE89749,47258,NA,NA
GSM2387710,200643150050_B,GSM2387710,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,tumor,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",cholangiocarcinoma,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387710/suppl/GSM2387710_200643150050_B_Grn.idat.gz,GSE89748 | GSE89749,47258,NA,NA
GSM2387711,200643150050_C,GSM2387711,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,tumor,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",cholangiocarcinoma,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387711/suppl/GSM2387711_200643150050_C_Grn.idat.gz,GSE89748 | GSE89749,47258,NA,NA
GSM2387712,200643150050_D,GSM2387712,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,tumor,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",cholangiocarcinoma,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387712/suppl/GSM2387712_200643150050_D_Grn.idat.gz,GSE89748 | GSE89749,47258,NA,NA
GSM2387713,200643150050_E,GSM2387713,Public on Jul 03 2017,Nov 10 2016,Jul 03 2017,RNA,1,tumor,Homo sapiens,9606,tissue: bile duct,total RNA,"RNA was extracted from tumor tissue using RNeasy mini kit (Qiagen), quantified by measuring Abs260 with a UV spectrophotometer and the quality was assessed with the Agilent 2100 Bioanalyzer",biotin,Biotin-labeled cRNA were prepared using the Illumina TotalPrep RNA Amplification Kit (Ambion Inc.) from 250ng-500ng of total RNA,"750ng of biotin-labeled cRNA were hybridized on the Illumina HT-12 version 4 beadchip according to Manufacturerâ€™s instruction (Illumina, Inc., San Diego, CA)","Beadchips were washed and stained according to Manufacturerâ€™s instruction and scanned using Illumina BeadArray Reader (Illumina, Inc., San Diego, CA)",cholangiocarcinoma,"GenomeStudio v2011.1 + Gene Expression v1.9.0 (raw - noNormalization and noBackground, normalized - Quantile normalization and noBackground)",GPL10558,"Jing Quan,,Lim",CMR,National Cancer Centre Singapore,30 Hospital Boulevard,Singapore,168583,Singapore,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2387nnn/GSM2387713/suppl/GSM2387713_200643150050_E_Grn.idat.gz,GSE89748 | GSE89749,47258,NA,NA
