probe_id,gene_symbol,gene_name,entrez_id,ensembl_id
ILMN_1688422,C17ORF57,"Homo sapiens chromosome 17 open reading frame 57 (C17orf57), mRNA.",,
ILMN_1664139,FAM29A,"Homo sapiens family with sequence similarity 29, member A (FAM29A), mRNA.",,
ILMN_1790052,MMP23A,"Homo sapiens matrix metallopeptidase 23A (MMP23A), mRNA.",,
ILMN_1731048,TLR1,"Homo sapiens toll-like receptor 1 (TLR1), mRNA.",,
ILMN_1716816,TMEM87A,"Homo sapiens transmembrane protein 87A (TMEM87A), mRNA.",,
ILMN_1696924,OR4K1,"Homo sapiens olfactory receptor, family 4, subfamily K, member 1 (OR4K1), mRNA.",,
ILMN_1678403,TMEM178,"Homo sapiens transmembrane protein 178 (TMEM178), mRNA.",,
ILMN_1803977,GALNT1,"Homo sapiens UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1 (GalNAc-T1) (GALNT1), mRNA.",,
ILMN_1711828,ANKRD10,"Homo sapiens ankyrin repeat domain 10 (ANKRD10), mRNA.",,
ILMN_1765605,APOC4,"Homo sapiens apolipoprotein C-IV (APOC4), mRNA.",,
ILMN_1803882,VEGFA,"Homo sapiens vascular endothelial growth factor A (VEGFA), transcript variant 1, mRNA.",,
ILMN_1693060,VEGFA,"Homo sapiens vascular endothelial growth factor A (VEGFA), transcript variant 1, mRNA.",,
ILMN_1792814,FLJ43870,"Homo sapiens FLJ43870 protein (FLJ43870), mRNA.",,
ILMN_1675869,RAD51L3,"Homo sapiens RAD51-like 3 (S. cerevisiae) (RAD51L3), transcript variant 4, mRNA.",,
ILMN_1669773,ANGPTL1,"Homo sapiens angiopoietin-like 1 (ANGPTL1), mRNA.",,
ILMN_1667432,HYAL3,"Homo sapiens hyaluronoglucosaminidase 3 (HYAL3), mRNA.",,
ILMN_1797800,OR1G1,"Homo sapiens olfactory receptor, family 1, subfamily G, member 1 (OR1G1), mRNA.",,
ILMN_1685467,ZNF397,"Homo sapiens zinc finger protein 397 (ZNF397), mRNA.",,
ILMN_1714818,SSX5,"Homo sapiens synovial sarcoma, X breakpoint 5 (SSX5), transcript variant 1, mRNA.",,
ILMN_1691599,RPL36AL,"Homo sapiens ribosomal protein L36a-like (RPL36AL), mRNA.",,
ILMN_1763524,LZTS2,"Homo sapiens leucine zipper, putative tumor suppressor 2 (LZTS2), mRNA.",,
ILMN_1699082,MAPKAPK5,"Homo sapiens mitogen-activated protein kinase-activated protein kinase 5 (MAPKAPK5), transcript variant 2, mRNA.",,
ILMN_1697549,BAGE4,"Homo sapiens B melanoma antigen family, member 4 (BAGE4), mRNA.",,
ILMN_1727087,GJA1,"Homo sapiens gap junction protein, alpha 1, 43kDa (GJA1), mRNA.",,
ILMN_1716169,MIF,"Homo sapiens macrophage migration inhibitory factor (glycosylation-inhibiting factor) (MIF), mRNA.",,
ILMN_1815882,HNRPA1,"Homo sapiens heterogeneous nuclear ribonucleoprotein A1 (HNRPA1), transcript variant 2, mRNA.",,
ILMN_1734410,BNIP1,"Homo sapiens BCL2/adenovirus E1B 19kDa interacting protein 1 (BNIP1), transcript variant BNIP1-a, mRNA.",,
ILMN_1670440,TEPP,"Homo sapiens testis/prostate/placenta-expressed protein (TEPP), transcript variant 2, mRNA.",,
ILMN_1725314,GBP3,"Homo sapiens guanylate binding protein 3 (GBP3), mRNA.",,
ILMN_1755023,RAD50,"Homo sapiens RAD50 homolog (S. cerevisiae) (RAD50), transcript variant 2, mRNA.",,
ILMN_1673998,SSTR1,"Homo sapiens somatostatin receptor 1 (SSTR1), mRNA.",,
ILMN_1789961,RETSAT,"Homo sapiens retinol saturase (all-trans-retinol 13,14-reductase) (RETSAT), mRNA.",,
ILMN_1652805,PTPN13,"Homo sapiens protein tyrosine phosphatase, non-receptor type 13 (APO-1/CD95 (Fas)-associated phosphatase) (PTPN13), transcript variant 4, mRNA.",,
ILMN_1666966,INS,"Homo sapiens insulin (INS), mRNA.",,
ILMN_1657087,ZNF533,"Homo sapiens zinc finger protein 533 (ZNF533), mRNA.",,
ILMN_1681769,ZNF320,"Homo sapiens zinc finger protein 320 (ZNF320), mRNA.",,
ILMN_1795344,GOLPH4,"Homo sapiens golgi phosphoprotein 4 (GOLPH4), mRNA.",,
ILMN_1681415,SIGLEC7,"Homo sapiens sialic acid binding Ig-like lectin 7 (SIGLEC7), transcript variant 1, mRNA.",,
ILMN_1686706,SIGLEC7,"Homo sapiens sialic acid binding Ig-like lectin 7 (SIGLEC7), transcript variant 1, mRNA.",,
ILMN_1654685,MCTP1,"Homo sapiens multiple C2 domains, transmembrane 1 (MCTP1), transcript variant S, mRNA.",,
ILMN_1658920,MCTP1,"Homo sapiens multiple C2 domains, transmembrane 1 (MCTP1), transcript variant S, mRNA.",,
ILMN_1809947,TMEM155,"Homo sapiens transmembrane protein 155 (TMEM155), mRNA.",,
ILMN_1706478,HOXA7,"Homo sapiens homeobox A7 (HOXA7), mRNA.",,
ILMN_1801909,IGHMBP2,"Homo sapiens immunoglobulin mu binding protein 2 (IGHMBP2), mRNA.",,
ILMN_1772036,STEAP4,"Homo sapiens STEAP family member 4 (STEAP4), mRNA.",,
ILMN_1770130,C10ORF113,"Homo sapiens chromosome 10 open reading frame 113 (C10orf113), mRNA.",,
ILMN_1657297,TMC8,"Homo sapiens transmembrane channel-like 8 (TMC8), mRNA.",,
ILMN_1716342,CCDC132,"Homo sapiens coiled-coil domain containing 132 (CCDC132), transcript variant 1, mRNA.",,
ILMN_1758008,ODF3L1,"Homo sapiens outer dense fiber of sperm tails 3-like 1 (ODF3L1), mRNA.",,
ILMN_1765017,COL6A2,"Homo sapiens collagen, type VI, alpha 2 (COL6A2), transcript variant 2C2a', mRNA.",,
ILMN_1814611,HCG9,"Homo sapiens HLA complex group 9 (HCG9), mRNA.",,
ILMN_1787628,NOL5A,"Homo sapiens nucleolar protein 5A (56kDa with KKE/D repeat) (NOL5A), mRNA.",,
ILMN_1654566,HSPA1L,"Homo sapiens heat shock 70kDa protein 1-like (HSPA1L), mRNA.",,
ILMN_1741600,PFKFB1,"Homo sapiens 6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1 (PFKFB1), mRNA.",,
ILMN_1693431,C13ORF31,"Homo sapiens chromosome 13 open reading frame 31 (C13orf31), mRNA.",,
ILMN_1791253,FBXL13,"Homo sapiens F-box and leucine-rich repeat protein 13 (FBXL13), mRNA.",,
ILMN_1790350,FAM79B,"Homo sapiens family with sequence similarity 79, member B (FAM79B), mRNA.",,
ILMN_1698236,ZNF639,"Homo sapiens zinc finger protein 639 (ZNF639), mRNA.",,
ILMN_1776428,STK17A,"Homo sapiens serine/threonine kinase 17a (STK17A), mRNA.",,
ILMN_1662364,AARS,"Homo sapiens alanyl-tRNA synthetase (AARS), mRNA.",,
ILMN_1753278,RASL11B,"Homo sapiens RAS-like, family 11, member B (RASL11B), mRNA.",,
ILMN_1684816,APPBP1,"Homo sapiens amyloid beta precursor protein binding protein 1 (APPBP1), transcript variant 2, mRNA.",,
ILMN_1798163,UPF3B,"Homo sapiens UPF3 regulator of nonsense transcripts homolog B (yeast) (UPF3B), transcript variant 2, mRNA.",,
ILMN_1672767,AGBL3,"Homo sapiens ATP/GTP binding protein-like 3 (AGBL3), mRNA.",,
ILMN_1655675,MICA,"Homo sapiens MHC class I polypeptide-related sequence A (MICA), mRNA.",,
ILMN_1685427,WFDC2,"Homo sapiens WAP four-disulfide core domain 2 (WFDC2), transcript variant 3, mRNA.",,
ILMN_1656576,ATCAY,"Homo sapiens ataxia, cerebellar, Cayman type (caytaxin) (ATCAY), mRNA.",,
ILMN_1729339,LOC401072,"Homo sapiens hypothetical gene supported by AK125942 (LOC401072), mRNA.",,
ILMN_1756675,CPLX4,"Homo sapiens complexin 4 (CPLX4), mRNA.",,
ILMN_1672658,OR6B2,"Homo sapiens olfactory receptor, family 6, subfamily B, member 2 (OR6B2), mRNA.",,
ILMN_1772929,ATP5J,"Homo sapiens ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F6 (ATP5J), nuclear gene encoding mitochondrial protein, transcript variant 5, mRNA.",,
ILMN_1680659,C11ORF63,"Homo sapiens chromosome 11 open reading frame 63 (C11orf63), transcript variant 1, mRNA.",,
ILMN_1727965,ALDH3B1,"Homo sapiens aldehyde dehydrogenase 3 family, member B1 (ALDH3B1), transcript variant 1, mRNA.",,
ILMN_1811261,KRIT1,"Homo sapiens KRIT1, ankyrin repeat containing (KRIT1), transcript variant 3, mRNA.",,
ILMN_1764216,OR5F1,"Homo sapiens olfactory receptor, family 5, subfamily F, member 1 (OR5F1), mRNA.",,
ILMN_1754223,YPEL2,"Homo sapiens yippee-like 2 (Drosophila) (YPEL2), mRNA.",,
ILMN_1654028,DHCR7,"Homo sapiens 7-dehydrocholesterol reductase (DHCR7), mRNA.",,
ILMN_1764512,OR4X1,"Homo sapiens olfactory receptor, family 4, subfamily X, member 1 (OR4X1), mRNA.",,
ILMN_1674658,COX7B2,"Homo sapiens cytochrome c oxidase subunit VIIb2 (COX7B2), mRNA.",,
ILMN_1768685,ABBA-1,"Homo sapiens actin-bundling protein with BAIAP2 homology (ABBA-1), mRNA.",,
ILMN_1666494,CRK,"Homo sapiens v-crk sarcoma virus CT10 oncogene homolog (avian) (CRK), transcript variant II, mRNA.",,
ILMN_1720300,PRR5,"Homo sapiens proline rich 5 (renal) (PRR5), transcript variant 1, mRNA.",,
ILMN_1684526,KRTAP15-1,"Homo sapiens keratin associated protein 15-1 (KRTAP15-1), mRNA.",,
ILMN_1755811,FBXO4,"Homo sapiens F-box protein 4 (FBXO4), transcript variant 1, mRNA.",,
ILMN_1656691,FBXO4,"Homo sapiens F-box protein 4 (FBXO4), transcript variant 1, mRNA.",,
ILMN_1731233,GZMH,"Homo sapiens granzyme H (cathepsin G-like 2, protein h-CCPX) (GZMH), mRNA.",,
ILMN_1738848,POLR3A,"Homo sapiens polymerase (RNA) III (DNA directed) polypeptide A, 155kDa (POLR3A), mRNA.",,
ILMN_1758626,IDS,"Homo sapiens iduronate 2-sulfatase (Hunter syndrome) (IDS), transcript variant 1, mRNA.",,
ILMN_1795944,PRR13,"Homo sapiens proline rich 13 (PRR13), transcript variant 3, mRNA.",,
ILMN_1683279,PEX6,"Homo sapiens peroxisomal biogenesis factor 6 (PEX6), mRNA.",,
ILMN_1770005,PTPN18,"Homo sapiens protein tyrosine phosphatase, non-receptor type 18 (brain-derived) (PTPN18), mRNA.",,
ILMN_1746206,AZI1,"Homo sapiens 5-azacytidine induced 1 (AZI1), transcript variant 2, mRNA.",,
ILMN_1754528,DAZ2,"Homo sapiens deleted in azoospermia 2 (DAZ2), transcript variant 1, mRNA.",,
ILMN_1779475,DAZ2,"Homo sapiens deleted in azoospermia 2 (DAZ2), transcript variant 1, mRNA.",,
ILMN_1705243,SERPINA7,"Homo sapiens serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7 (SERPINA7), mRNA.",,
ILMN_1745329,PRR14,"Homo sapiens proline rich 14 (PRR14), mRNA.",,
ILMN_1665257,RIMS2,"Homo sapiens regulating synaptic membrane exocytosis 2 (RIMS2), mRNA.",,
ILMN_1657144,C1ORF69,"Homo sapiens chromosome 1 open reading frame 69 (C1orf69), mRNA.",,
ILMN_1791190,MUSK,"Homo sapiens muscle, skeletal, receptor tyrosine kinase (MUSK), mRNA.",,
ILMN_1696600,LOC441178,"PREDICTED: Homo sapiens hypothetical LOC441178 (LOC441178), misc RNA.",,
ILMN_1672611,CDH11,"Homo sapiens cadherin 11, type 2, OB-cadherin (osteoblast) (CDH11), mRNA.",,
ILMN_1682015,GAL,"Homo sapiens galanin (GAL), mRNA.",,
ILMN_1714880,LIMS3,"Homo sapiens LIM and senescent cell antigen-like domains 3 (LIMS3), mRNA.",,
ILMN_1651735,TGOLN2,"Homo sapiens trans-golgi network protein 2 (TGOLN2), mRNA.",,
ILMN_1700791,EHMT2,"Homo sapiens euchromatic histone-lysine N-methyltransferase 2 (EHMT2), transcript variant NG36/G9a, mRNA.",,
ILMN_1776682,TRUB2,"Homo sapiens TruB pseudouridine (psi) synthase homolog 2 (E. coli) (TRUB2), mRNA.",,
ILMN_1653220,PITPNM1,"Homo sapiens phosphatidylinositol transfer protein, membrane-associated 1 (PITPNM1), mRNA.",,
ILMN_1769753,HBB,"Homo sapiens hemoglobin, beta (HBB), mRNA.",,
ILMN_1771664,CLEC4E,"Homo sapiens C-type lectin domain family 4, member E (CLEC4E), mRNA.",,
ILMN_1688853,ZBTB9,"Homo sapiens zinc finger and BTB domain containing 9 (ZBTB9), mRNA.",,
ILMN_1762192,KIF9,"Homo sapiens kinesin family member 9 (KIF9), transcript variant 3, mRNA.",,
ILMN_1700475,TMPRSS3,"Homo sapiens transmembrane protease, serine 3 (TMPRSS3), transcript variant C, mRNA.",,
ILMN_1770031,ABHD10,"Homo sapiens abhydrolase domain containing 10 (ABHD10), mRNA.",,
ILMN_1655272,SLC23A2,"Homo sapiens solute carrier family 23 (nucleobase transporters), member 2 (SLC23A2), transcript variant 2, mRNA.",,
ILMN_1746376,SCARA3,"Homo sapiens scavenger receptor class A, member 3 (SCARA3), transcript variant 2, mRNA.",,
ILMN_1654966,SCARA3,"Homo sapiens scavenger receptor class A, member 3 (SCARA3), transcript variant 2, mRNA.",,
ILMN_1809972,CADPS,"Homo sapiens Ca2+-dependent secretion activator (CADPS), transcript variant 2, mRNA.",,
ILMN_1796074,C18ORF56,"Homo sapiens chromosome 18 open reading frame 56 (C18orf56), mRNA.",,
ILMN_1780898,PRKCH,"Homo sapiens protein kinase C, eta (PRKCH), mRNA.",,
ILMN_1662362,LGR6,"Homo sapiens leucine-rich repeat-containing G protein-coupled receptor 6 (LGR6), transcript variant 1, mRNA.",,
ILMN_1741431,AOC2,"Homo sapiens amine oxidase, copper containing 2 (retina-specific) (AOC2), transcript variant 2, mRNA.",,
ILMN_1799863,AOC2,"Homo sapiens amine oxidase, copper containing 2 (retina-specific) (AOC2), transcript variant 2, mRNA.",,
ILMN_1656368,ALDH4A1,"Homo sapiens aldehyde dehydrogenase 4 family, member A1 (ALDH4A1), nuclear gene encoding mitochondrial protein, transcript variant P5CDhL, mRNA.",,
ILMN_1790642,ALDH4A1,"Homo sapiens aldehyde dehydrogenase 4 family, member A1 (ALDH4A1), nuclear gene encoding mitochondrial protein, transcript variant P5CDhL, mRNA.",,
ILMN_1728197,CLDN5,"Homo sapiens claudin 5 (transmembrane protein deleted in velocardiofacial syndrome) (CLDN5), mRNA.",,
ILMN_1792419,FRMD7,"Homo sapiens FERM domain containing 7 (FRMD7), mRNA.",,
ILMN_1780825,RRAS,"Homo sapiens related RAS viral (r-ras) oncogene homolog (RRAS), mRNA.",,
ILMN_1729167,EFTUD1,"Homo sapiens elongation factor Tu GTP binding domain containing 1 (EFTUD1), transcript variant 2, mRNA.",,
ILMN_1725139,CA9,"Homo sapiens carbonic anhydrase IX (CA9), mRNA.",,
ILMN_1793672,SIX5,"Homo sapiens sine oculis homeobox homolog 5 (Drosophila) (SIX5), mRNA.",,
ILMN_1743402,SIX4,"Homo sapiens sine oculis homeobox homolog 4 (Drosophila) (SIX4), mRNA.",,
ILMN_1799589,NOXA1,"Homo sapiens NADPH oxidase activator 1 (NOXA1), mRNA.",,
ILMN_1709750,SUSD1,"Homo sapiens sushi domain containing 1 (SUSD1), mRNA.",,
ILMN_1735909,TRPT1,"Homo sapiens tRNA phosphotransferase 1 (TRPT1), transcript variant 1, mRNA.",,
ILMN_1751897,FLJ32569,"PREDICTED: Homo sapiens hypothetical protein FLJ32569 (FLJ32569), mRNA.",,
ILMN_1687445,C2ORF39,"Homo sapiens chromosome 2 open reading frame 39 (C2orf39), mRNA.",,
ILMN_1756723,DPP7,"Homo sapiens dipeptidyl-peptidase 7 (DPP7), mRNA.",,
ILMN_1811328,DPP7,"Homo sapiens dipeptidyl-peptidase 7 (DPP7), mRNA.",,
ILMN_1777708,C14ORF121,"Homo sapiens chromosome 14 open reading frame 121 (C14orf121), mRNA.",,
ILMN_1795564,LOC144097,"Homo sapiens hypothetical protein BC007540 (LOC144097), mRNA.",,
ILMN_1686381,LAMB3,"Homo sapiens laminin, beta 3 (LAMB3), transcript variant 2, mRNA.",,
ILMN_1715684,LAMB3,"Homo sapiens laminin, beta 3 (LAMB3), transcript variant 2, mRNA.",,
ILMN_1769091,PRCP,"Homo sapiens prolylcarboxypeptidase (angiotensinase C) (PRCP), transcript variant 2, mRNA.",,
ILMN_1678966,SNRPF,"Homo sapiens small nuclear ribonucleoprotein polypeptide F (SNRPF), mRNA.",,
ILMN_1752639,SLC25A24,"Homo sapiens solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 24 (SLC25A24), transcript variant 1, mRNA.",,
ILMN_1652727,GLT8D1,"Homo sapiens glycosyltransferase 8 domain containing 1 (GLT8D1), transcript variant 1, mRNA.",,
ILMN_1713290,GLT8D1,"Homo sapiens glycosyltransferase 8 domain containing 1 (GLT8D1), transcript variant 1, mRNA.",,
ILMN_1685631,KIAA0892,"Homo sapiens KIAA0892 (KIAA0892), mRNA.",,
ILMN_1728802,SDCCAG8,"Homo sapiens serologically defined colon cancer antigen 8 (SDCCAG8), mRNA.",,
ILMN_1661491,SH3GL2,"Homo sapiens SH3-domain GRB2-like 2 (SH3GL2), mRNA.",,
ILMN_1749261,C6ORF47,"Homo sapiens chromosome 6 open reading frame 47 (C6orf47), mRNA.",,
ILMN_1690545,TAF11,"Homo sapiens TAF11 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 28kDa (TAF11), mRNA.",,
ILMN_1813277,SUPT3H,"Homo sapiens suppressor of Ty 3 homolog (S. cerevisiae) (SUPT3H), transcript variant 1, mRNA.",,
ILMN_1761946,PROM2,"Homo sapiens prominin 2 (PROM2), mRNA.",,
ILMN_1702407,SPIN1,"Homo sapiens spindlin 1 (SPIN1), mRNA.",,
ILMN_1770224,PDLIM5,"Homo sapiens PDZ and LIM domain 5 (PDLIM5), transcript variant 5, mRNA.",,
ILMN_1770206,GEMIN4,"Homo sapiens gem (nuclear organelle) associated protein 4 (GEMIN4), mRNA.",,
ILMN_1670110,BTBD6,"Homo sapiens BTB (POZ) domain containing 6 (BTBD6), mRNA.",,
ILMN_1786034,GPRC5B,"Homo sapiens G protein-coupled receptor, family C, group 5, member B (GPRC5B), mRNA.",,
ILMN_1688250,NLRC3,"Homo sapiens NLR family, CARD domain containing 3 (NLRC3), mRNA.",,
ILMN_1663897,ALS2CR16,"PREDICTED: Homo sapiens amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 16 (ALS2CR16), mRNA.",,
ILMN_1742074,C8ORF76,"Homo sapiens chromosome 8 open reading frame 76 (C8orf76), mRNA.",,
ILMN_1754752,CNNM2,"Homo sapiens cyclin M2 (CNNM2), transcript variant 3, mRNA.",,
ILMN_1663975,CNNM2,"Homo sapiens cyclin M2 (CNNM2), transcript variant 3, mRNA.",,
ILMN_1652178,FLJ41733,"Homo sapiens FLJ41733 protein (FLJ41733), mRNA.",,
ILMN_1703435,ZNF658,"Homo sapiens zinc finger protein 658 (ZNF658), mRNA.",,
ILMN_1794967,EIF4ENIF1,"Homo sapiens eukaryotic translation initiation factor 4E nuclear import factor 1 (EIF4ENIF1), mRNA.",,
ILMN_1798465,RYK,"Homo sapiens RYK receptor-like tyrosine kinase (RYK), transcript variant 1, mRNA.",,
ILMN_1777483,APOOL,"Homo sapiens apolipoprotein O-like (APOOL), mRNA.",,
ILMN_1737314,BCL6,"Homo sapiens B-cell CLL/lymphoma 6 (zinc finger protein 51) (BCL6), transcript variant 1, mRNA.",,
ILMN_1673566,ADAMTS1,"Homo sapiens ADAM metallopeptidase with thrombospondin type 1 motif, 1 (ADAMTS1), mRNA.",,
ILMN_1774087,CCL28,"Homo sapiens chemokine (C-C motif) ligand 28 (CCL28), transcript variant 1, mRNA.",,
ILMN_1701347,CCL28,"Homo sapiens chemokine (C-C motif) ligand 28 (CCL28), transcript variant 1, mRNA.",,
ILMN_1671696,PSMF1,"Homo sapiens proteasome (prosome, macropain) inhibitor subunit 1 (PI31) (PSMF1), transcript variant 1, mRNA.",,
ILMN_1765258,HLA-E,"Homo sapiens major histocompatibility complex, class I, E (HLA-E), mRNA.",,
ILMN_1785914,CDC6,"Homo sapiens cell division cycle 6 homolog (S. cerevisiae) (CDC6), mRNA.",,
ILMN_1805827,PPA1,"Homo sapiens pyrophosphatase (inorganic) 1 (PPA1), mRNA.",,
ILMN_1758852,ENTPD7,"Homo sapiens ectonucleoside triphosphate diphosphohydrolase 7 (ENTPD7), mRNA.",,
ILMN_1798308,AHSA2,"Homo sapiens AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast) (AHSA2), mRNA.",,
ILMN_1804738,MEFV,"Homo sapiens Mediterranean fever (MEFV), mRNA.",,
ILMN_1678095,SMPDL3B,"Homo sapiens sphingomyelin phosphodiesterase, acid-like 3B (SMPDL3B), transcript variant 2, mRNA.",,
ILMN_1662092,SMPDL3B,"Homo sapiens sphingomyelin phosphodiesterase, acid-like 3B (SMPDL3B), transcript variant 2, mRNA.",,
ILMN_1654458,FLJ37587,"Homo sapiens hypothetical protein FLJ37587 (FLJ37587), mRNA.",,
ILMN_1781198,PPP1R3D,"Homo sapiens protein phosphatase 1, regulatory (inhibitor) subunit 3D (PPP1R3D), mRNA.",,
ILMN_1701173,KCNK6,"Homo sapiens potassium channel, subfamily K, member 6 (KCNK6), mRNA.",,
ILMN_1798536,JOSD1,"Homo sapiens Josephin domain containing 1 (JOSD1), mRNA.",,
ILMN_1701832,RPL19,"Homo sapiens ribosomal protein L19 (RPL19), mRNA.",,
ILMN_1673867,LIMD2,"Homo sapiens LIM domain containing 2 (LIMD2), mRNA.",,
ILMN_1737988,PRNP,"Homo sapiens prion protein (p27-30) (Creutzfeldt-Jakob disease, Gerstmann-Strausler-Scheinker syndrome, fatal familial insomnia) (PRNP), transcript variant 3, mRNA.",,
ILMN_1800602,GCA,"Homo sapiens grancalcin, EF-hand calcium binding protein (GCA), mRNA.",,
ILMN_1745006,CXORF41,"Homo sapiens chromosome X open reading frame 41 (CXorf41), mRNA.",,
ILMN_1814230,MTCP1,"Homo sapiens mature T-cell proliferation 1 (MTCP1), nuclear gene encoding mitochondrial protein, transcript variant B1, mRNA.",,
ILMN_1714057,FCN2,"Homo sapiens ficolin (collagen/fibrinogen domain containing lectin) 2 (hucolin) (FCN2), transcript variant SV0, mRNA.",,
ILMN_1786149,LOC284837,"Homo sapiens hypothetical protein LOC284837 (LOC284837), mRNA.",,
ILMN_1759195,C22ORF9,"Homo sapiens chromosome 22 open reading frame 9 (C22orf9), transcript variant 1, mRNA.",,
ILMN_1676393,ATP5G1,"Homo sapiens ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9) (ATP5G1), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.",,
ILMN_1763694,RSPRY1,"Homo sapiens ring finger and SPRY domain containing 1 (RSPRY1), mRNA.",,
ILMN_1792726,TDRKH,"Homo sapiens tudor and KH domain containing (TDRKH), mRNA.",,
ILMN_1762735,EVC2,"Homo sapiens Ellis van Creveld syndrome 2 (limbin) (EVC2), mRNA.",,
ILMN_1780060,FCN3,"Homo sapiens ficolin (collagen/fibrinogen domain containing) 3 (Hakata antigen) (FCN3), transcript variant 1, mRNA.",,
ILMN_1661735,MGC33894,"Homo sapiens transcript expressed during hematopoiesis 2 (MGC33894), mRNA.",,
ILMN_1748530,LRRC2,"Homo sapiens leucine rich repeat containing 2 (LRRC2), mRNA.",,
ILMN_1800676,TMEM49,"Homo sapiens transmembrane protein 49 (TMEM49), mRNA.",,
ILMN_1721136,H6PD,"Homo sapiens hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase) (H6PD), mRNA.",,
ILMN_1806052,UNC119,"Homo sapiens unc-119 homolog (C. elegans) (UNC119), transcript variant 2, mRNA.",,
ILMN_1706967,ATF7,"Homo sapiens activating transcription factor 7 (ATF7), mRNA.",,
ILMN_1719033,PATE,"Homo sapiens expressed in prostate and testis (PATE), mRNA.",,
ILMN_1748852,KRTAP19-7,"Homo sapiens keratin associated protein 19-7 (KRTAP19-7), mRNA.",,
ILMN_1713756,GLUD1,"Homo sapiens glutamate dehydrogenase 1 (GLUD1), mRNA.",,
ILMN_1767076,ZC3HAV1L,"Homo sapiens zinc finger CCCH-type, antiviral 1-like (ZC3HAV1L), mRNA.",,
ILMN_1654411,CCL18,"Homo sapiens chemokine (C-C motif) ligand 18 (pulmonary and activation-regulated) (CCL18), mRNA.",,
ILMN_1708204,COPG,"Homo sapiens coatomer protein complex, subunit gamma (COPG), mRNA.",,
ILMN_1761731,SENP6,"Homo sapiens SUMO1/sentrin specific peptidase 6 (SENP6), mRNA.",,
ILMN_1718863,KCNK1,"Homo sapiens potassium channel, subfamily K, member 1 (KCNK1), mRNA.",,
ILMN_1708782,MFAP3,"Homo sapiens microfibrillar-associated protein 3 (MFAP3), mRNA.",,
ILMN_1749115,RTN2,"Homo sapiens reticulon 2 (RTN2), transcript variant 3, mRNA.",,
ILMN_1777521,GLUD2,"Homo sapiens glutamate dehydrogenase 2 (GLUD2), mRNA.",,
ILMN_1733356,PREI3,"Homo sapiens preimplantation protein 3 (PREI3), transcript variant 2, mRNA.",,
