probe_id,gene_symbol,gene_name,entrez_id,ensembl_id
ILMN_2338038,AK3L1,"Homo sapiens adenylate kinase 3-like 1 (AK3L1), nuclear gene encoding mitochondrial protein, transcript variant 6, mRNA.",,
ILMN_1815849,OR8B2,"Homo sapiens olfactory receptor, family 8, subfamily B, member 2 (OR8B2), mRNA.",,
ILMN_2063106,CLK2P,"Homo sapiens CDC-like kinase 2, pseudogene (CLK2P) on chromosome 7.",,
ILMN_1708728,H2AFJ,"Homo sapiens H2A histone family, member J (H2AFJ), mRNA.",,
ILMN_2315569,N6AMT1,"Homo sapiens N-6 adenine-specific DNA methyltransferase 1 (putative) (N6AMT1), transcript variant 2, mRNA.",,
ILMN_1655690,CDR1,"Homo sapiens cerebellar degeneration-related protein 1, 34kDa (CDR1), mRNA.",,
ILMN_1791114,CDR1,"Homo sapiens cerebellar degeneration-related protein 1, 34kDa (CDR1), mRNA.",,
ILMN_2209614,LOC440836,"Homo sapiens similar to MGC52679 protein (LOC440836), mRNA.",,
ILMN_1676257,TMEM211,"Homo sapiens transmembrane protein 211 (TMEM211), mRNA.",,
ILMN_2362974,CASP7,"Homo sapiens caspase 7, apoptosis-related cysteine peptidase (CASP7), transcript variant delta, mRNA.",,
ILMN_1791147,YPEL3,"Homo sapiens yippee-like 3 (Drosophila) (YPEL3), mRNA.",,
ILMN_2372124,HNF4A,"Homo sapiens hepatocyte nuclear factor 4, alpha (HNF4A), transcript variant 6, mRNA.",,
ILMN_2211065,TMEM91,"Homo sapiens transmembrane protein 91 (TMEM91), mRNA.",,
ILMN_2203073,RNF151,"Homo sapiens ring finger protein 151 (RNF151), mRNA.",,
ILMN_2352036,RTN4,"Homo sapiens reticulon 4 (RTN4), transcript variant 1, mRNA.",,
ILMN_2113362,ARL6IP1,"Homo sapiens ADP-ribosylation factor-like 6 interacting protein 1 (ARL6IP1), mRNA.",,
ILMN_1658411,CHD4,"Homo sapiens chromodomain helicase DNA binding protein 4 (CHD4), mRNA.",,
ILMN_2203987,LACE1,"Homo sapiens lactation elevated 1 (LACE1), mRNA.",,
ILMN_1687711,ZNF576,"Homo sapiens zinc finger protein 576 (ZNF576), mRNA.",,
ILMN_2241124,GPR110,"Homo sapiens G protein-coupled receptor 110 (GPR110), transcript variant 1, mRNA.",,
ILMN_2075436,PDIA3P,"Homo sapiens protein disulfide isomerase family A, member 3 pseudogene (PDIA3P), non-coding RNA.",,
ILMN_2363361,SFXN4,"Homo sapiens sideroflexin 4 (SFXN4), transcript variant 3, mRNA.",,
ILMN_1796461,PRSS8,"Homo sapiens protease, serine, 8 (PRSS8), mRNA.",,
ILMN_1733863,FAM100A,"Homo sapiens family with sequence similarity 100, member A (FAM100A), mRNA.",,
ILMN_1691393,DNPEP,"Homo sapiens aspartyl aminopeptidase (DNPEP), mRNA.",,
ILMN_1676822,C2ORF40,"Homo sapiens chromosome 2 open reading frame 40 (C2orf40), mRNA.",,
ILMN_2054652,TYRP1,"Homo sapiens tyrosinase-related protein 1 (TYRP1), mRNA.",,
ILMN_1685909,TEX15,"Homo sapiens testis expressed 15 (TEX15), mRNA.",,
ILMN_2188155,TR2IT1,"Homo sapiens thioredoxin reductase 2 intronic transcript 1 (TR2IT1), mRNA.",,
ILMN_1660199,ACAA2,"Homo sapiens acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase) (ACAA2), nuclear gene encoding mitochondrial protein, mRNA.",,
ILMN_2201768,KRT40,"Homo sapiens keratin 40 (KRT40), mRNA.",,
ILMN_1657949,RHEB,"Homo sapiens Ras homolog enriched in brain (RHEB), mRNA.",,
ILMN_1769665,RAB5C,"Homo sapiens RAB5C, member RAS oncogene family (RAB5C), transcript variant 1, mRNA.",,
ILMN_1755173,PLEKHA4,"Homo sapiens pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4 (PLEKHA4), mRNA.",,
ILMN_1810891,ZNF629,"PREDICTED: Homo sapiens zinc finger protein 629 (ZNF629), mRNA.",,
ILMN_1707720,SLC1A5,"Homo sapiens solute carrier family 1 (neutral amino acid transporter), member 5 (SLC1A5), mRNA.",,
ILMN_1752340,ARF5,"Homo sapiens ADP-ribosylation factor 5 (ARF5), mRNA.",,
ILMN_1742677,HOXB13,"Homo sapiens homeobox B13 (HOXB13), mRNA.",,
ILMN_2046024,DUSP11,"Homo sapiens dual specificity phosphatase 11 (RNA/RNP complex 1-interacting) (DUSP11), mRNA.",,
ILMN_1763382,NPPB,"Homo sapiens natriuretic peptide precursor B (NPPB), mRNA.",,
ILMN_1653824,LAMC2,"Homo sapiens laminin, gamma 2 (LAMC2), transcript variant 1, mRNA.",,
ILMN_1701424,LAMC2,"Homo sapiens laminin, gamma 2 (LAMC2), transcript variant 1, mRNA.",,
ILMN_1789482,PRM3,"PREDICTED: Homo sapiens protamine 3 (PRM3), mRNA.",,
ILMN_1769416,TTN,"Homo sapiens titin (TTN), transcript variant N2-A, mRNA.",,
ILMN_1663453,HIST1H2AI,"Homo sapiens histone cluster 1, H2ai (HIST1H2AI), mRNA.",,
ILMN_1754827,LRRC45,"Homo sapiens leucine rich repeat containing 45 (LRRC45), mRNA.",,
ILMN_2275803,LRRC45,"Homo sapiens leucine rich repeat containing 45 (LRRC45), mRNA.",,
ILMN_2087080,RPL5,"Homo sapiens ribosomal protein L5 (RPL5), mRNA.",,
ILMN_1803637,EPHA7,"Homo sapiens EPH receptor A7 (EPHA7), mRNA.",,
ILMN_2188384,OR10H5,"Homo sapiens olfactory receptor, family 10, subfamily H, member 5 (OR10H5), mRNA.",,
ILMN_1713686,IL34,"Homo sapiens interleukin 34 (IL34), mRNA.",,
ILMN_2054145,PAK1IP1,"Homo sapiens PAK1 interacting protein 1 (PAK1IP1), mRNA.",,
ILMN_2350634,EFEMP1,"Homo sapiens EGF-containing fibulin-like extracellular matrix protein 1 (EFEMP1), transcript variant 2, mRNA.",,
ILMN_2153939,FAM9B,"Homo sapiens family with sequence similarity 9, member B (FAM9B), mRNA.",,
ILMN_2227377,OR2J2,"Homo sapiens olfactory receptor, family 2, subfamily J, member 2 (OR2J2), mRNA.",,
ILMN_2320906,RTN3,"Homo sapiens reticulon 3 (RTN3), transcript variant 1, mRNA.",,
ILMN_2400448,L3MBTL3,"Homo sapiens l(3)mbt-like 3 (Drosophila) (L3MBTL3), transcript variant 2, mRNA.",,
ILMN_2095653,AFMID,"Homo sapiens arylformamidase (AFMID), mRNA.",,
ILMN_2127328,PURA,"Homo sapiens purine-rich element binding protein A (PURA), mRNA.",,
ILMN_1738482,CEP27,"Homo sapiens centrosomal protein 27kDa (CEP27), mRNA.",,
ILMN_2189701,CYLC1,"Homo sapiens cylicin, basic protein of sperm head cytoskeleton 1 (CYLC1), mRNA.",,
ILMN_1713482,CWC15,"Homo sapiens CWC15 homolog (S. cerevisiae) (CWC15), mRNA.",,
ILMN_2107878,OR1E2,"Homo sapiens olfactory receptor, family 1, subfamily E, member 2 (OR1E2), mRNA.",,
ILMN_1691143,RAB18,"Homo sapiens RAB18, member RAS oncogene family (RAB18), mRNA.",,
ILMN_1717745,TIAL1,"Homo sapiens TIA1 cytotoxic granule-associated RNA binding protein-like 1 (TIAL1), transcript variant 2, mRNA.",,
ILMN_1796855,TIAL1,"Homo sapiens TIA1 cytotoxic granule-associated RNA binding protein-like 1 (TIAL1), transcript variant 2, mRNA.",,
ILMN_2098499,TTTY12,"Homo sapiens testis-specific transcript, Y-linked 12 (TTTY12), non-coding RNA.",,
ILMN_2220978,NR0B2,"Homo sapiens nuclear receptor subfamily 0, group B, member 2 (NR0B2), mRNA.",,
ILMN_1762115,CRYZL1,"Homo sapiens crystallin, zeta (quinone reductase)-like 1 (CRYZL1), mRNA.",,
ILMN_1699798,HRAS,"Homo sapiens v-Ha-ras Harvey rat sarcoma viral oncogene homolog (HRAS), transcript variant 2, mRNA.",,
ILMN_2269256,DNAJC12,"Homo sapiens DnaJ (Hsp40) homolog, subfamily C, member 12 (DNAJC12), transcript variant 1, mRNA.",,
ILMN_2402416,DNAJB6,"Homo sapiens DnaJ (Hsp40) homolog, subfamily B, member 6 (DNAJB6), transcript variant 2, mRNA.",,
ILMN_1786046,CASP9,"Homo sapiens caspase 9, apoptosis-related cysteine peptidase (CASP9), transcript variant alpha, mRNA.",,
ILMN_2189815,SLC22A10,"Homo sapiens solute carrier family 22 (organic anion/cation transporter), member 10 (SLC22A10), mRNA.",,
ILMN_1707310,MGLL,"Homo sapiens monoglyceride lipase (MGLL), transcript variant 2, mRNA.",,
ILMN_1740528,ASB15,"Homo sapiens ankyrin repeat and SOCS box-containing 15 (ASB15), mRNA.",,
ILMN_1702691,TNFAIP3,"Homo sapiens tumor necrosis factor, alpha-induced protein 3 (TNFAIP3), mRNA.",,
ILMN_1668752,FLJ20850,"Homo sapiens hypothetical protein FLJ20850 (FLJ20850), mRNA.",,
ILMN_2367113,CASP6,"Homo sapiens caspase 6, apoptosis-related cysteine peptidase (CASP6), transcript variant beta, mRNA.",,
ILMN_1736077,LIAS,"Homo sapiens lipoic acid synthetase (LIAS), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.",,
ILMN_1807003,ANXA11,"Homo sapiens annexin A11 (ANXA11), transcript variant c, mRNA.",,
ILMN_1779448,EFHD1,"Homo sapiens EF-hand domain family, member D1 (EFHD1), mRNA.",,
ILMN_1773018,CUEDC2,"Homo sapiens CUE domain containing 2 (CUEDC2), mRNA.",,
ILMN_2370336,MS4A4A,"Homo sapiens membrane-spanning 4-domains, subfamily A, member 4 (MS4A4A), transcript variant 2, mRNA.",,
ILMN_1777555,ESF1,"Homo sapiens ESF1, nucleolar pre-rRNA processing protein, homolog (S. cerevisiae) (ESF1), mRNA.",,
ILMN_1739374,NKAIN1,"Homo sapiens Na+/K+ transporting ATPase interacting 1 (NKAIN1), mRNA.",,
ILMN_1744628,FDX1L,"Homo sapiens ferredoxin 1-like (FDX1L), mRNA.",,
ILMN_1709925,GPR155,"Homo sapiens G protein-coupled receptor 155 (GPR155), transcript variant 10, mRNA.",,
ILMN_1660261,TDRD6,"Homo sapiens tudor domain containing 6 (TDRD6), mRNA.",,
ILMN_2209088,KRTAP9-4,"Homo sapiens keratin associated protein 9-4 (KRTAP9-4), mRNA.",,
ILMN_1759495,XPO5,"Homo sapiens exportin 5 (XPO5), mRNA.",,
ILMN_1815719,PLCG2,"Homo sapiens phospholipase C, gamma 2 (phosphatidylinositol-specific) (PLCG2), mRNA.",,
ILMN_2115350,TNXA,Homo sapiens tenascin XA pseudogene (TNXA) on chromosome 6.,,
ILMN_2389970,TSPAN32,"Homo sapiens tetraspanin 32 (TSPAN32), transcript variant 2, mRNA.",,
ILMN_1718621,TSPAN32,"Homo sapiens tetraspanin 32 (TSPAN32), transcript variant 2, mRNA.",,
ILMN_2108357,RPL39L,"Homo sapiens ribosomal protein L39-like (RPL39L), mRNA.",,
ILMN_2288148,TTYH2,"Homo sapiens tweety homolog 2 (Drosophila) (TTYH2), transcript variant 2, mRNA.",,
ILMN_1691743,GJD3,"Homo sapiens gap junction protein, delta 3, 31.9kDa (GJD3), mRNA.",,
ILMN_2137654,CTRB1,"Homo sapiens chymotrypsinogen B1 (CTRB1), mRNA.",,
ILMN_1657470,YTHDF3,"Homo sapiens YTH domain family, member 3 (YTHDF3), mRNA.",,
ILMN_1724826,DNM1L,"Homo sapiens dynamin 1-like (DNM1L), transcript variant 2, mRNA.",,
ILMN_1669310,RHOT2,"Homo sapiens ras homolog gene family, member T2 (RHOT2), nuclear gene encoding mitochondrial protein, mRNA.",,
ILMN_1736577,ZNF688,"Homo sapiens zinc finger protein 688 (ZNF688), transcript variant 2, mRNA.",,
ILMN_1807529,PADI4,"Homo sapiens peptidyl arginine deiminase, type IV (PADI4), mRNA.",,
ILMN_1690971,SSX3,"Homo sapiens synovial sarcoma, X breakpoint 3 (SSX3), transcript variant 1, mRNA.",,
ILMN_1693726,TBC1D10A,"Homo sapiens TBC1 domain family, member 10A (TBC1D10A), mRNA.",,
ILMN_1654542,C5ORF21,"Homo sapiens chromosome 5 open reading frame 21 (C5orf21), mRNA.",,
ILMN_1765460,AMIGO1,"Homo sapiens adhesion molecule with Ig-like domain 1 (AMIGO1), mRNA.",,
ILMN_2353129,EYA2,"Homo sapiens eyes absent homolog 2 (Drosophila) (EYA2), transcript variant 1, mRNA.",,
ILMN_2196734,HRB,"Homo sapiens HIV-1 Rev binding protein (HRB), mRNA.",,
ILMN_1812433,HP,"Homo sapiens haptoglobin (HP), mRNA.",,
ILMN_1704000,IL1F6,"Homo sapiens interleukin 1 family, member 6 (epsilon) (IL1F6), mRNA.",,
ILMN_2364174,CSNK1A1,"Homo sapiens casein kinase 1, alpha 1 (CSNK1A1), transcript variant 2, mRNA.",,
ILMN_1809613,NGEF,"Homo sapiens neuronal guanine nucleotide exchange factor (NGEF), mRNA.",,
ILMN_1707077,SORT1,"Homo sapiens sortilin 1 (SORT1), mRNA.",,
ILMN_1805773,ART4,"Homo sapiens ADP-ribosyltransferase 4 (Dombrock blood group) (ART4), mRNA.",,
ILMN_1743103,SH3PXD2A,"Homo sapiens SH3 and PX domains 2A (SH3PXD2A), mRNA.",,
ILMN_1668194,LMTK3,"PREDICTED: Homo sapiens lemur tyrosine kinase 3 (LMTK3), mRNA.",,
ILMN_2283388,C20ORF24,"Homo sapiens chromosome 20 open reading frame 24 (C20orf24), transcript variant 1, mRNA.",,
ILMN_2387599,C20ORF24,"Homo sapiens chromosome 20 open reading frame 24 (C20orf24), transcript variant 1, mRNA.",,
ILMN_1720259,SPANXN2,"Homo sapiens SPANX family, member N2 (SPANXN2), mRNA.",,
ILMN_1703558,FHL3,"Homo sapiens four and a half LIM domains 3 (FHL3), mRNA.",,
ILMN_1711203,C6ORF15,"Homo sapiens chromosome 6 open reading frame 15 (C6orf15), mRNA.",,
ILMN_1733696,IMP3,"Homo sapiens IMP3, U3 small nucleolar ribonucleoprotein, homolog (yeast) (IMP3), mRNA.",,
ILMN_2050434,MGC16703,"Homo sapiens alpha tubulin-like (MGC16703), mRNA.",,
ILMN_1766983,FBXW11,"Homo sapiens F-box and WD repeat domain containing 11 (FBXW11), transcript variant 3, mRNA.",,
ILMN_1759652,C1ORF61,"Homo sapiens chromosome 1 open reading frame 61 (C1orf61), mRNA.",,
ILMN_1695356,RNF166,"Homo sapiens ring finger protein 166 (RNF166), mRNA.",,
ILMN_1652787,PIK3AP1,"Homo sapiens phosphoinositide-3-kinase adaptor protein 1 (PIK3AP1), mRNA.",,
ILMN_1775822,PDGFB,"Homo sapiens platelet-derived growth factor beta polypeptide (simian sarcoma viral (v-sis) oncogene homolog) (PDGFB), transcript variant 1, mRNA.",,
ILMN_1737695,PDGFB,"Homo sapiens platelet-derived growth factor beta polypeptide (simian sarcoma viral (v-sis) oncogene homolog) (PDGFB), transcript variant 1, mRNA.",,
ILMN_2396648,EXOSC1,"Homo sapiens exosome component 1 (EXOSC1), mRNA. XM_944315 XM_944318 XM_944323",,
ILMN_1775008,NCAPD2,"Homo sapiens non-SMC condensin I complex, subunit D2 (NCAPD2), mRNA.",,
ILMN_1805024,ERBB2IP,"Homo sapiens erbb2 interacting protein (ERBB2IP), transcript variant 2, mRNA.",,
ILMN_1701483,SYP,"Homo sapiens synaptophysin (SYP), mRNA.",,
ILMN_2372915,P2RY2,"Homo sapiens purinergic receptor P2Y, G-protein coupled, 2 (P2RY2), transcript variant 2, mRNA.",,
ILMN_1759962,MYLPF,"Homo sapiens fast skeletal myosin light chain 2 (MYLPF), mRNA.",,
ILMN_1656193,MGC33407,"Homo sapiens hypothetical protein MGC33407 (MGC33407), mRNA.",,
ILMN_1655608,KLHL18,"Homo sapiens kelch-like 18 (Drosophila) (KLHL18), mRNA.",,
ILMN_1673604,YIPF3,"Homo sapiens Yip1 domain family, member 3 (YIPF3), mRNA.",,
ILMN_1752802,CLPTM1L,"Homo sapiens CLPTM1-like (CLPTM1L), mRNA.",,
ILMN_2097259,CYP2U1,"Homo sapiens cytochrome P450, family 2, subfamily U, polypeptide 1 (CYP2U1), mRNA.",,
ILMN_1746832,CEP290,"Homo sapiens centrosomal protein 290kDa (CEP290), mRNA.",,
ILMN_1686985,MTM1,"Homo sapiens myotubularin 1 (MTM1), mRNA.",,
ILMN_2048793,CIAO1,"Homo sapiens cytosolic iron-sulfur protein assembly 1 homolog (S. cerevisiae) (CIAO1), mRNA.",,
ILMN_1658121,CFP,"Homo sapiens complement factor properdin (CFP), mRNA.",,
ILMN_1688071,NAT1,"PREDICTED: Homo sapiens N-acetyltransferase 1 (arylamine N-acetyltransferase) (NAT1), mRNA.",,
ILMN_1654060,MKNK2,"Homo sapiens MAP kinase interacting serine/threonine kinase 2 (MKNK2), transcript variant 2, mRNA.",,
ILMN_1673673,PBK,"Homo sapiens PDZ binding kinase (PBK), mRNA.",,
ILMN_1669696,ZNF792,"Homo sapiens zinc finger protein 792 (ZNF792), mRNA.",,
ILMN_2341595,KITLG,"Homo sapiens KIT ligand (KITLG), transcript variant b, mRNA.",,
ILMN_1746232,KITLG,"Homo sapiens KIT ligand (KITLG), transcript variant b, mRNA.",,
ILMN_2246894,EDF1,"Homo sapiens endothelial differentiation-related factor 1 (EDF1), transcript variant alpha, mRNA.",,
ILMN_1726169,EDF1,"Homo sapiens endothelial differentiation-related factor 1 (EDF1), transcript variant alpha, mRNA.",,
ILMN_2195138,SAMD11,"Homo sapiens sterile alpha motif domain containing 11 (SAMD11), mRNA.",,
ILMN_2368530,IL32,"Homo sapiens interleukin 32 (IL32), transcript variant 4, mRNA.",,
ILMN_1748831,PPP1R13B,"Homo sapiens protein phosphatase 1, regulatory (inhibitor) subunit 13B (PPP1R13B), mRNA.",,
ILMN_1721475,FERD3L,"Homo sapiens Fer3-like (Drosophila) (FERD3L), mRNA.",,
ILMN_1764721,RPL8,"Homo sapiens ribosomal protein L8 (RPL8), transcript variant 2, mRNA.",,
ILMN_1811433,RPL8,"Homo sapiens ribosomal protein L8 (RPL8), transcript variant 2, mRNA.",,
ILMN_1661337,SRM,"Homo sapiens spermidine synthase (SRM), mRNA.",,
ILMN_1727023,AMMECR1L,"Homo sapiens AMME chromosomal region gene 1-like (AMMECR1L), mRNA.",,
ILMN_1678004,TMEM41B,"Homo sapiens transmembrane protein 41B (TMEM41B), mRNA.",,
ILMN_2375557,SCMH1,"Homo sapiens sex comb on midleg homolog 1 (Drosophila) (SCMH1), transcript variant 1, mRNA.",,
ILMN_1653861,SCMH1,"Homo sapiens sex comb on midleg homolog 1 (Drosophila) (SCMH1), transcript variant 1, mRNA.",,
ILMN_2276504,SCMH1,"Homo sapiens sex comb on midleg homolog 1 (Drosophila) (SCMH1), transcript variant 1, mRNA.",,
ILMN_2285618,DIP2A,"Homo sapiens DIP2 disco-interacting protein 2 homolog A (Drosophila) (DIP2A), transcript variant 1, mRNA.",,
ILMN_2398403,TCEAL1,"Homo sapiens transcription elongation factor A (SII)-like 1 (TCEAL1), transcript variant 2, mRNA.",,
ILMN_1699440,ZBTB47,"Homo sapiens zinc finger and BTB domain containing 47 (ZBTB47), mRNA.",,
ILMN_1716960,RBMY1B,"Homo sapiens RNA binding motif protein, Y-linked, family 1, member B (RBMY1B), mRNA.",,
ILMN_2299440,KIRREL2,"Homo sapiens kin of IRRE like 2 (Drosophila) (KIRREL2), transcript variant 2, mRNA.",,
ILMN_1773017,C14ORF73,"Homo sapiens chromosome 14 open reading frame 73 (C14orf73), mRNA.",,
ILMN_2194388,C14ORF73,"Homo sapiens chromosome 14 open reading frame 73 (C14orf73), mRNA.",,
ILMN_1802708,BTN3A1,"Homo sapiens butyrophilin, subfamily 3, member A1 (BTN3A1), mRNA.",,
ILMN_1657797,FIBP,"Homo sapiens fibroblast growth factor (acidic) intracellular binding protein (FIBP), transcript variant 2, mRNA.",,
ILMN_1767523,IL17RB,"Homo sapiens interleukin 17 receptor B (IL17RB), mRNA.",,
ILMN_1655734,BXDC5,"Homo sapiens brix domain containing 5 (BXDC5), mRNA.",,
ILMN_1716678,NPC2,"Homo sapiens Niemann-Pick disease, type C2 (NPC2), mRNA.",,
ILMN_1803217,KIAA0514,"Homo sapiens KIAA0514 (KIAA0514), mRNA.",,
ILMN_1735693,PIWIL3,"Homo sapiens piwi-like 3 (Drosophila) (PIWIL3), mRNA.",,
ILMN_2274775,SLC44A4,"Homo sapiens solute carrier family 44, member 4 (SLC44A4), transcript variant 2, mRNA.",,
ILMN_1719250,SLC44A4,"Homo sapiens solute carrier family 44, member 4 (SLC44A4), transcript variant 2, mRNA.",,
ILMN_2367418,OSCAR,"Homo sapiens osteoclast-associated receptor (OSCAR), transcript variant 4, mRNA.",,
ILMN_2099487,LOC201229,"Homo sapiens hypothetical protein LOC201229 (LOC201229), mRNA.",,
ILMN_1774287,CFB,"Homo sapiens complement factor B (CFB), mRNA.",,
ILMN_1764709,MAFB,"Homo sapiens v-maf musculoaponeurotic fibrosarcoma oncogene homolog B (avian) (MAFB), mRNA.",,
ILMN_1793841,ZNF542,Homo sapiens zinc finger protein 542 (ZNF542) on chromosome 19.,,
ILMN_1757552,PTRF,"Homo sapiens polymerase I and transcript release factor (PTRF), mRNA.",,
ILMN_1707513,PGPEP1,"Homo sapiens pyroglutamyl-peptidase I (PGPEP1), mRNA.",,
ILMN_2208777,NHLH2,"Homo sapiens nescient helix loop helix 2 (NHLH2), mRNA.",,
ILMN_2408102,TFIP11,"Homo sapiens tuftelin interacting protein 11 (TFIP11), transcript variant 2, mRNA.",,
ILMN_1672571,TFIP11,"Homo sapiens tuftelin interacting protein 11 (TFIP11), transcript variant 2, mRNA.",,
ILMN_1764029,FLJ40448,"Homo sapiens hypothetical protein FLJ40448 (FLJ40448), mRNA.",,
ILMN_1736184,GSTM3,"Homo sapiens glutathione S-transferase M3 (brain) (GSTM3), mRNA.",,
ILMN_1781027,TSNARE1,"Homo sapiens t-SNARE domain containing 1 (TSNARE1), mRNA.",,
ILMN_1695871,DISC1,"Homo sapiens disrupted in schizophrenia 1 (DISC1), transcript variant L, mRNA.",,
ILMN_2168758,RNF11,"Homo sapiens ring finger protein 11 (RNF11), mRNA.",,
ILMN_1799278,IGSF2,"Homo sapiens immunoglobulin superfamily, member 2 (IGSF2), mRNA.",,
ILMN_1726104,C11ORF51,"Homo sapiens chromosome 11 open reading frame 51 (C11orf51), mRNA.",,
ILMN_2129397,POU2F3,"Homo sapiens POU domain, class 2, transcription factor 3 (POU2F3), mRNA.",,
ILMN_1673950,STBD1,"Homo sapiens starch binding domain 1 (STBD1), mRNA.",,
ILMN_1769155,CYP2C8,"Homo sapiens cytochrome P450, family 2, subfamily C, polypeptide 8 (CYP2C8), mRNA.",,
ILMN_1669390,PPP1R13L,"Homo sapiens protein phosphatase 1, regulatory (inhibitor) subunit 13 like (PPP1R13L), mRNA.",,
ILMN_1796179,HIST1H2BK,"Homo sapiens histone cluster 1, H2bk (HIST1H2BK), mRNA.",,
ILMN_1813314,HIST1H2BK,"Homo sapiens histone cluster 1, H2bk (HIST1H2BK), mRNA.",,
ILMN_1772964,CCL8,"Homo sapiens chemokine (C-C motif) ligand 8 (CCL8), mRNA.",,
ILMN_1690476,QKI,"Homo sapiens quaking homolog, KH domain RNA binding (mouse) (QKI), transcript variant 1, mRNA.",,
ILMN_1773485,QKI,"Homo sapiens quaking homolog, KH domain RNA binding (mouse) (QKI), transcript variant 1, mRNA.",,
ILMN_2390227,TBC1D9B,"Homo sapiens TBC1 domain family, member 9B (with GRAM domain) (TBC1D9B), transcript variant 2, mRNA.",,
ILMN_1789909,TBC1D9B,"Homo sapiens TBC1 domain family, member 9B (with GRAM domain) (TBC1D9B), transcript variant 2, mRNA.",,
ILMN_1689675,HEMGN,"Homo sapiens hemogen (HEMGN), transcript variant 1, mRNA.",,
ILMN_1680094,HEMGN,"Homo sapiens hemogen (HEMGN), transcript variant 1, mRNA.",,
ILMN_2179739,HCRT,"Homo sapiens hypocretin (orexin) neuropeptide precursor (HCRT), mRNA.",,
ILMN_1788351,MAP4,"Homo sapiens microtubule-associated protein 4 (MAP4), transcript variant 2, mRNA.",,
ILMN_2272967,TRAPPC6B,"Homo sapiens trafficking protein particle complex 6B (TRAPPC6B), transcript variant 1, mRNA.",,
ILMN_2369104,TRAPPC6B,"Homo sapiens trafficking protein particle complex 6B (TRAPPC6B), transcript variant 1, mRNA.",,
ILMN_2314244,LRRC23,"Homo sapiens leucine rich repeat containing 23 (LRRC23), transcript variant 1, mRNA.",,
ILMN_1753404,LRRC23,"Homo sapiens leucine rich repeat containing 23 (LRRC23), transcript variant 1, mRNA.",,
ILMN_1655229,SLC7A11,"Homo sapiens solute carrier family 7, (cationic amino acid transporter, y+ system) member 11 (SLC7A11), mRNA.",,
ILMN_1673042,RBBP6,"Homo sapiens retinoblastoma binding protein 6 (RBBP6), transcript variant 1, mRNA.",,
