gene_id,gene_name,log2FC,pvalue,padj
ENSG00000144036.16,EXOC6B,0.8626651251517305,4.923346619580148e-06,3.160975755924711e-05
ENSG00000144034.16,TPRKB,0.5544681772998514,4.923346619580148e-06,3.160975755924711e-05
ENSG00000165698.16,SPACA9,1.0310195922958056,4.923346619580148e-06,3.160975755924711e-05
ENSG00000094916.16,CBX5,0.6466018847570072,4.923346619580148e-06,3.160975755924711e-05
ENSG00000094804.12,CDC6,2.484617924310064,4.923346619580148e-06,3.160975755924711e-05
ENSG00000093217.11,XYLB,-0.7734847170857563,4.923346619580148e-06,3.160975755924711e-05
ENSG00000093009.11,CDC45,3.2375276948774143,4.923346619580148e-06,3.160975755924711e-05
ENSG00000236144.8,TMEM147-AS1,1.5748312130301307,4.923346619580148e-06,3.160975755924711e-05
ENSG00000236088.10,COX10-AS1,0.7315137728281722,4.923346619580148e-06,3.160975755924711e-05
ENSG00000197798.9,FAM118B,0.5974705802851225,4.923346619580148e-06,3.160975755924711e-05
ENSG00000197782.14,ZNF780A,0.7108581753353591,4.923346619580148e-06,3.160975755924711e-05
ENSG00000197774.13,EME2,1.14787822737692,4.923346619580148e-06,3.160975755924711e-05
ENSG00000092978.11,GPATCH2,0.8919954420330026,4.923346619580148e-06,3.160975755924711e-05
ENSG00000092853.14,CLSPN,3.261310649967354,4.923346619580148e-06,3.160975755924711e-05
ENSG00000092445.12,TYRO3,1.6743608731932906,4.923346619580148e-06,3.160975755924711e-05
ENSG00000091947.10,TMEM101,0.5608726561879401,4.923346619580148e-06,3.160975755924711e-05
ENSG00000091844.8,RGS17,3.862546778515712,4.923346619580148e-06,3.160975755924711e-05
ENSG00000091831.24,ESR1,-1.8688415697218153,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143793.13,C1orf35,0.808428173847968,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158195.11,WASF2,0.5656570202094788,4.923346619580148e-06,3.160975755924711e-05
ENSG00000236287.8,ZBED5,0.796201341158036,4.923346619580148e-06,3.160975755924711e-05
ENSG00000197536.11,IRF1-AS1,0.9769491169941309,4.923346619580148e-06,3.160975755924711e-05
ENSG00000197483.10,ZNF628,0.7443362475224264,4.923346619580148e-06,3.160975755924711e-05
ENSG00000095203.14,EPB41L4B,-0.7663472896962263,4.923346619580148e-06,3.160975755924711e-05
ENSG00000197747.9,S100A10,0.5628059602097336,4.923346619580148e-06,3.160975755924711e-05
ENSG00000197696.10,NMB,2.1542046478384846,4.923346619580148e-06,3.160975755924711e-05
ENSG00000197586.13,ENTPD6,0.5748609727160975,4.923346619580148e-06,3.160975755924711e-05
ENSG00000279048.1,AC080080.1,2.7619729336269883,4.923346619580148e-06,3.160975755924711e-05
ENSG00000095015.6,MAP3K1,0.7549431555359003,4.923346619580148e-06,3.160975755924711e-05
ENSG00000095002.15,MSH2,0.9348192494284135,4.923346619580148e-06,3.160975755924711e-05
ENSG00000094975.14,SUCO,0.7831050980010055,4.923346619580148e-06,3.160975755924711e-05
ENSG00000168096.15,ANKS3,0.9905970946486294,4.923346619580148e-06,3.160975755924711e-05
ENSG00000168014.17,C2CD3,0.858223351331146,4.923346619580148e-06,3.160975755924711e-05
ENSG00000271992.1,AL354872.1,-2.671718581985011,4.923346619580148e-06,3.160975755924711e-05
ENSG00000004975.12,DVL2,0.7273290382701985,4.923346619580148e-06,3.160975755924711e-05
ENSG00000131944.10,FAAP24,1.9014529532041817,4.923346619580148e-06,3.160975755924711e-05
ENSG00000131899.11,LLGL1,1.182373149736249,4.923346619580148e-06,3.160975755924711e-05
ENSG00000131876.17,SNRPA1,0.5439998273843365,4.923346619580148e-06,3.160975755924711e-05
ENSG00000002933.9,TMEM176A,-0.5428209436585528,4.923346619580148e-06,3.160975755924711e-05
ENSG00000157870.17,PRXL2B,0.8799645517474234,4.923346619580148e-06,3.160975755924711e-05
ENSG00000157869.16,RAB28,0.6094068762846041,4.923346619580148e-06,3.160975755924711e-05
ENSG00000157778.9,PSMG3,0.7364982359980582,4.923346619580148e-06,3.160975755924711e-05
ENSG00000262333.1,HNRNPA1P16,2.8836618607487225,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143811.19,PYCR2,0.618774646594958,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143797.12,MBOAT2,1.7523807077043616,4.923346619580148e-06,3.160975755924711e-05
ENSG00000099917.17,MED15,0.5948055979555315,4.923346619580148e-06,3.160975755924711e-05
ENSG00000099910.17,KLHL22,0.5507679803935228,4.923346619580148e-06,3.160975755924711e-05
ENSG00000099849.15,RASSF7,0.5181548126536012,4.923346619580148e-06,3.160975755924711e-05
ENSG00000099834.19,CDHR5,-1.0986570636361537,4.923346619580148e-06,3.160975755924711e-05
ENSG00000099822.3,HCN2,3.023545013975811,4.923346619580148e-06,3.160975755924711e-05
ENSG00000099385.12,BCL7C,0.7709041072941282,4.923346619580148e-06,3.160975755924711e-05
ENSG00000099381.18,SETD1A,0.5146119789790407,4.923346619580148e-06,3.160975755924711e-05
ENSG00000099364.18,FBXL19,1.2726147550150795,4.923346619580148e-06,3.160975755924711e-05
ENSG00000099290.17,WASHC2A,0.5999209699890347,4.923346619580148e-06,3.160975755924711e-05
ENSG00000099282.10,TSPAN15,1.5430020415799648,4.923346619580148e-06,3.160975755924711e-05
ENSG00000097007.19,ABL1,0.5542564558699834,4.923346619580148e-06,3.160975755924711e-05
ENSG00000197562.10,RAB40C,0.5107797344773667,4.923346619580148e-06,3.160975755924711e-05
ENSG00000002016.18,RAD52,0.8155216080640867,4.923346619580148e-06,3.160975755924711e-05
ENSG00000132017.10,DCAF15,0.5683249832511451,4.923346619580148e-06,3.160975755924711e-05
ENSG00000132004.13,FBXW9,1.1613814881232298,4.923346619580148e-06,3.160975755924711e-05
ENSG00000131981.16,LGALS3,1.0739416966530264,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158104.11,HPD,-1.7100364672023942,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158079.16,PTPDC1,1.1493929149472422,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143771.12,CNIH4,0.6649064665390308,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143748.18,NVL,0.9037965548672164,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143643.13,TTC13,0.9333490475886416,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143633.13,C1orf131,0.6459172520138466,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143622.11,RIT1,0.8201048944876559,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143621.17,ILF2,0.5426067785455162,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143614.10,GATAD2B,0.5906655905635485,4.923346619580148e-06,3.160975755924711e-05
ENSG00000197324.9,LRP10,0.5275207538208949,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100024.15,UPB1,-2.1503413421983657,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100003.18,SEC14L2,-0.8503261982334925,4.923346619580148e-06,3.160975755924711e-05
ENSG00000099999.15,RNF215,0.7455024236029003,4.923346619580148e-06,3.160975755924711e-05
ENSG00000099991.18,CABIN1,0.6202735130190631,4.923346619580148e-06,3.160975755924711e-05
ENSG00000099953.10,MMP11,2.365794841453792,4.923346619580148e-06,3.160975755924711e-05
ENSG00000099949.21,LZTR1,0.6103641375122355,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100167.20,SEPTIN3,4.250292428141271,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100162.15,CENPM,3.427029609907022,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100139.13,MICALL1,0.7271653709632528,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100124.15,ANKRD54,0.564292587733949,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100106.22,TRIOBP,0.5270045290185796,4.923346619580148e-06,3.160975755924711e-05
ENSG00000197302.10,ZNF720,0.7484909854273275,4.923346619580148e-06,3.160975755924711e-05
ENSG00000197299.12,BLM,2.5939644585051975,4.923346619580148e-06,3.160975755924711e-05
ENSG00000197272.2,IL27,-3.0098418519599024,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100056.12,ESS2,0.6725110952314706,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100036.13,SLC35E4,2.1245913304744954,4.923346619580148e-06,3.160975755924711e-05
ENSG00000197461.13,PDGFA,1.3234770424963413,4.923346619580148e-06,3.160975755924711e-05
ENSG00000197375.13,SLC22A5,0.8741431301528549,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158158.12,CNNM4,1.0190678236208686,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158106.14,RHPN1,1.9289438995267918,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100207.20,TCF20,0.558780398248926,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158411.11,MITD1,0.7406637676799186,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158402.20,CDC25C,4.005942244672539,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158315.11,RHBDL2,2.8640132957836033,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143569.19,UBAP2L,0.5429715149803627,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143553.11,SNAPIN,0.5168050463166676,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143537.14,ADAM15,0.600394002954169,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143476.18,DTL,3.047670314901686,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143457.11,GOLPH3L,0.8495455895283804,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143442.22,POGZ,0.5022616540686591,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143436.11,MRPL9,0.7236135929571337,4.923346619580148e-06,3.160975755924711e-05
ENSG00000197183.14,NOL4L,0.8393304031257733,4.923346619580148e-06,3.160975755924711e-05
ENSG00000197136.4,PCNX3,0.6323026798291161,4.923346619580148e-06,3.160975755924711e-05
ENSG00000257815.7,PRANCR,1.3959898372527164,4.923346619580148e-06,3.160975755924711e-05
ENSG00000168275.16,COA6,0.5572812758353921,4.923346619580148e-06,3.160975755924711e-05
ENSG00000168268.11,NT5DC2,1.3189600898187224,4.923346619580148e-06,3.160975755924711e-05
ENSG00000168237.18,GLYCTK,-0.8494907073555644,4.923346619580148e-06,3.160975755924711e-05
ENSG00000131848.9,ZSCAN5A,1.0171958817979194,4.923346619580148e-06,3.160975755924711e-05
ENSG00000131652.14,THOC6,0.6414033923268644,4.923346619580148e-06,3.160975755924711e-05
ENSG00000131591.18,C1orf159,0.7856544328718384,4.923346619580148e-06,3.160975755924711e-05
ENSG00000131473.17,ACLY,0.5813322982422595,4.923346619580148e-06,3.160975755924711e-05
ENSG00000165480.16,SKA3,3.7413183331474333,4.923346619580148e-06,3.160975755924711e-05
ENSG00000197024.9,ZNF398,0.6217515531572818,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100300.18,TSPO,0.6498516683793036,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100297.16,MCM5,0.717150226540385,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100296.14,THOC5,0.6410688260254699,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100271.17,TTLL1,1.7500658129141242,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100246.13,DNAL4,1.0831643100102797,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100228.12,RAB36,2.418281282059016,4.923346619580148e-06,3.160975755924711e-05
ENSG00000278619.5,MRM1,0.7303264747306205,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100429.18,HDAC10,1.7176512929430785,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100416.15,TRMU,0.6111737318948938,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100410.8,PHF5A,0.5057307392510598,4.923346619580148e-06,3.160975755924711e-05
ENSG00000006432.15,MAP3K9,1.2237902789098487,4.923346619580148e-06,3.160975755924711e-05
ENSG00000236753.7,MKLN1-AS,1.7770720634551331,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196950.14,SLC39A10,1.363732567616894,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196923.14,PDLIM7,1.1739337052202468,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100379.17,KCTD17,1.6328167162150742,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100360.15,IFT27,0.6544173156224768,4.923346619580148e-06,3.160975755924711e-05
ENSG00000278784.1,AL136295.7,1.3249464158643172,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100330.16,MTMR3,1.2116671726570565,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100319.13,ZMAT5,0.6238128809778166,4.923346619580148e-06,3.160975755924711e-05
ENSG00000197063.11,MAFG,1.0376311424599123,4.923346619580148e-06,3.160975755924711e-05
ENSG00000197037.11,ZSCAN25,0.7588357056092868,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196655.12,TRAPPC4,0.655177576301058,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196652.12,ZKSCAN5,0.8036645207430011,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100652.5,SLC10A1,-2.3932259143469774,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100629.17,CEP128,1.2650829105174672,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100596.7,SPTLC2,0.598563331460247,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100580.8,TMED8,0.61400121513531,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100577.19,GSTZ1,-0.7041529745221476,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100575.14,TIMM9,0.5318869481535041,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196812.5,ZSCAN16,1.6854891292410967,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196810.5,CTBP1-DT,0.6281007244373625,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196756.13,SNHG17,0.9561426057437893,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196754.13,S100A2,4.165397512842191,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196741.5,LINC01560,1.2791525592262831,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196705.8,ZNF431,1.707002184670337,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196704.13,AMZ2,0.5060341642671816,4.923346619580148e-06,3.160975755924711e-05
ENSG00000278768.2,BACE1-AS,1.5498519863506697,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100749.8,VRK1,0.8276627715384484,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100665.12,SERPINA4,-0.7503128298999656,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143393.16,PI4KB,0.5349045442617514,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158711.14,ELK4,0.5360986746971097,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158710.15,TAGLN2,0.5314738431105924,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158691.14,ZSCAN12,1.2094829630287984,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158623.14,COPG2,0.7777874513533937,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158480.11,SPATA2,0.5941465915956605,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143390.18,RFX5,0.8177398083383313,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143376.14,SNX27,0.6317797364197368,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143373.18,ZNF687,0.5948233159707006,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143368.10,SF3B4,0.6461335003260515,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143363.17,PRUNE1,0.6037366778569865,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143324.14,XPR1,0.7524100110441362,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196670.14,ZFP62,1.0155716826091792,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196659.10,TTC30B,1.285754532926368,4.923346619580148e-06,3.160975755924711e-05
ENSG00000221829.10,FANCG,2.521094383722842,4.923346619580148e-06,3.160975755924711e-05
ENSG00000032389.13,EIPR1,0.6452683463287294,4.923346619580148e-06,3.160975755924711e-05
ENSG00000031691.7,CENPQ,1.018652500130407,4.923346619580148e-06,3.160975755924711e-05
ENSG00000031003.10,FAM13B,0.6223271015608943,4.923346619580148e-06,3.160975755924711e-05
ENSG00000030110.13,BAK1,1.020637116138239,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152056.17,AP1S3,1.4992330458952663,4.923346619580148e-06,3.160975755924711e-05
ENSG00000148814.18,LRRC27,1.0168655423999684,4.923346619580148e-06,3.160975755924711e-05
ENSG00000148803.12,FUOM,-0.9302052656824559,4.923346619580148e-06,3.160975755924711e-05
ENSG00000148773.14,MKI67,2.213751119747114,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152422.16,XRCC4,1.089377577185621,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152359.15,POC5,1.0889389489903523,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152270.9,PDE3B,-1.1571401043985419,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152253.9,SPC25,3.5249456135252504,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152240.13,HAUS1,0.8410363982143008,4.923346619580148e-06,3.160975755924711e-05
ENSG00000028310.18,BRD9,0.7263840579260133,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101052.13,IFT52,1.1731874107450926,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101040.19,ZMYND8,0.596942771314204,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101003.10,GINS1,2.188494631084627,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100994.12,PYGB,0.8147652365284092,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100982.12,PCIF1,0.5473602316006898,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196642.19,RABL6,0.7786387876468024,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196616.14,ADH1B,-1.359219945295296,4.923346619580148e-06,3.160975755924711e-05
ENSG00000006194.10,ZNF263,0.5316765051548453,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196588.20,MRTFA,0.7913410547528683,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196584.3,XRCC2,3.0702797342441652,4.923346619580148e-06,3.160975755924711e-05
ENSG00000007202.15,KIAA0100,0.746044485335073,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100889.12,PCK2,-0.7542780725303962,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100888.15,CHD8,0.5038569306987232,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100802.15,C14orf93,0.8922560276562472,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196284.17,SUPT3H,1.1062787787732171,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196418.12,ZNF124,1.6319570640716718,4.923346619580148e-06,3.160975755924711e-05
ENSG00000237190.4,CDKN2AIPNL,0.6468633133307676,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196371.3,FUT4,1.4422058917526739,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101150.18,TPD52L2,0.5600106833254671,4.923346619580148e-06,3.160975755924711e-05
ENSG00000278259.4,MYO19,0.8821209316090075,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101146.13,RAE1,0.6229519153958163,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101132.10,PFDN4,0.8040582791532341,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101079.21,NDRG3,0.9097144495112376,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196510.12,ANAPC7,0.5842087691236971,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196498.13,NCOR2,0.5690482699029181,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196465.10,MYL6B,0.8366187636283104,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196459.14,TRAPPC2,0.6588909455835888,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196456.13,ZNF775,1.6829501945811853,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196421.8,C20orf204,2.8272268642376184,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101057.16,MYBL2,3.187819886322632,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101189.7,MRGBP,0.7580313814622406,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101152.11,DNAJC5,0.6201027414910131,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196290.16,NIF3L1,0.5429051067236623,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143322.21,ABL2,0.7419773115234627,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143319.17,ISG20L2,0.6174945310060418,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143294.15,PRCC,0.5384560354009477,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143258.16,USP21,0.9442922791968407,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143257.12,NR1I3,-2.1425679403744584,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143224.18,PPOX,0.6909058537839636,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143222.12,UFC1,0.5722967099864377,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143207.21,COP1,0.5229706887837553,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143190.23,POU2F1,0.663513637981736,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158863.22,FAM160B2,0.6050581922132079,4.923346619580148e-06,3.160975755924711e-05
ENSG00000261716.2,H2BC20P,2.4687381594348223,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158850.15,B4GALT3,0.6552413476004337,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196214.11,ZNF766,0.8808130926888734,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196177.13,ACADSB,-0.8096026464346349,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196155.13,PLEKHG4,2.3019309280044404,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196151.11,WDSUB1,0.8173279288434762,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196150.14,ZNF250,0.8812006990890064,4.923346619580148e-06,3.160975755924711e-05
ENSG00000277938.1,AL035252.3,2.6846899371439785,4.923346619580148e-06,3.160975755924711e-05
ENSG00000277893.2,SRD5A2,-2.6636359926094113,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101367.9,MAPRE1,0.6900922586472898,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101363.12,MANBAL,0.5541789203570657,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101361.17,NOP56,0.5797742800624546,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101266.19,CSNK2A1,0.5234021225211474,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101236.17,RNF24,1.4118898463412886,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101216.11,GMEB2,0.6554134758558553,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143156.14,NME7,1.017710857135358,4.923346619580148e-06,3.160975755924711e-05
ENSG00000189319.14,FAM53B,0.9187676770996104,4.923346619580148e-06,3.160975755924711e-05
ENSG00000189233.12,NUGGC,-1.9604721544056487,4.923346619580148e-06,3.160975755924711e-05
ENSG00000237649.8,KIFC1,2.701940416696695,4.923346619580148e-06,3.160975755924711e-05
ENSG00000237441.10,RGL2,0.6788655424438518,4.923346619580148e-06,3.160975755924711e-05
ENSG00000189343.7,RPS2P46,1.8501173353585945,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101654.18,RNMT,0.5893900757930092,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101574.15,METTL4,0.8235459268511488,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101544.9,ADNP2,0.6320524700120204,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101464.11,PIGU,0.6983520975855618,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101457.13,DNTTIP1,0.5229663813750758,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101442.10,ACTR5,0.7075831891155825,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101412.13,E2F1,2.516311266984325,4.923346619580148e-06,3.160975755924711e-05
ENSG00000278053.5,DDX52,0.630603219771341,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196247.11,ZNF107,1.4819851895774216,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196227.11,FAM217B,1.0948887969006016,4.923346619580148e-06,3.160975755924711e-05
ENSG00000135447.17,PPP1R1A,-1.5182085795445075,4.923346619580148e-06,3.160975755924711e-05
ENSG00000165733.8,BMS1,0.5008387403028927,4.923346619580148e-06,3.160975755924711e-05
ENSG00000165724.6,ZMYND19,0.5625178186332759,4.923346619580148e-06,3.160975755924711e-05
ENSG00000131470.15,PSMC3IP,2.474387811714907,4.923346619580148e-06,3.160975755924711e-05
ENSG00000131467.11,PSME3,0.517054989477018,4.923346619580148e-06,3.160975755924711e-05
ENSG00000131462.8,TUBG1,0.606056848784003,4.923346619580148e-06,3.160975755924711e-05
ENSG00000131437.16,KIF3A,1.1821630992168501,4.923346619580148e-06,3.160975755924711e-05
ENSG00000131351.15,HAUS8,0.8027382045679209,4.923346619580148e-06,3.160975755924711e-05
ENSG00000131242.18,RAB11FIP4,0.8735492620761425,4.923346619580148e-06,3.160975755924711e-05
ENSG00000159055.4,MIS18A,0.9058440282314922,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158987.22,RAPGEF6,0.5755199031345147,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158985.14,CDC42SE2,0.538483640913867,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158874.11,APOA2,-1.4043618413174552,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143179.16,UCK2,1.3702753490831856,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143178.13,TBX19,1.626215449030005,4.923346619580148e-06,3.160975755924711e-05
ENSG00000143157.12,POGK,0.689858874015307,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101928.13,MOSPD1,0.7942877576204403,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101868.13,POLA1,1.0112488043943269,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101811.14,CSTF2,0.8668211573802506,4.923346619580148e-06,3.160975755924711e-05
ENSG00000237765.8,FAM200B,0.6362221850827089,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158796.17,DEDD,0.5868737075164799,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158773.14,USF1,0.5177626095151076,4.923346619580148e-06,3.160975755924711e-05
ENSG00000159214.13,CCDC24,1.1975606551590066,4.923346619580148e-06,3.160975755924711e-05
ENSG00000159210.10,SNF8,0.5189629633054584,4.923346619580148e-06,3.160975755924711e-05
ENSG00000159202.18,UBE2Z,0.5506358788097871,4.923346619580148e-06,3.160975755924711e-05
ENSG00000135631.17,RAB11FIP5,0.8029846512414511,4.923346619580148e-06,3.160975755924711e-05
ENSG00000135622.13,SEMA4F,1.5051817314270264,4.923346619580148e-06,3.160975755924711e-05
ENSG00000135587.9,SMPD2,0.9785193724124486,4.923346619580148e-06,3.160975755924711e-05
ENSG00000135457.10,TFCP2,0.6169226013813245,4.923346619580148e-06,3.160975755924711e-05
ENSG00000135451.13,TROAP,3.0074595075698216,4.923346619580148e-06,3.160975755924711e-05
ENSG00000188827.11,SLX4,1.0746683350691522,4.923346619580148e-06,3.160975755924711e-05
ENSG00000188786.10,MTF1,0.7136728049869346,4.923346619580148e-06,3.160975755924711e-05
ENSG00000102317.18,RBM3,0.6210684656741474,4.923346619580148e-06,3.160975755924711e-05
ENSG00000102312.23,PORCN,1.2905596481690826,4.923346619580148e-06,3.160975755924711e-05
ENSG00000102226.10,USP11,0.5062433290354771,4.923346619580148e-06,3.160975755924711e-05
