sample_id,phenotype,final_label,disease,tissue,subtype,confidence,matched_column,matched_keyword,annotation_status,OTC,USH2A,OSBPL3,RAD51,POLQ,MCF2L2,ITIH4,ITIH1,CDH3,DGAT2,PON1,SPA17,DEPDC1B,MCM10,MTHFD2
GSM653077,Tumor,1,Cholangiocarcinoma,Tumor Tissue,,0.95,title,tumor,Resolved,12.831520346613722,-2.626084691102679,24.147649003476,29.630181005222013,38.89164486011494,6.929142544836305,16.195767227423552,52.143161822447546,25.12140379563304,-2.124202172445979,17.057987887617124,240.2322155102266,120.5574359354893,36.57049679111392,156.8280347676398
GSM653078,Tumor,1,Cholangiocarcinoma,Tumor Tissue,,0.95,title,tumor,Resolved,1894.3098088276329,33.15169449038405,17.721547236385177,-5.434199225167255,23.2433659852218,5.058600441320039,402.53896018099965,3421.939967322236,-10.401136579833397,-3.9311080427675487,1679.588462610248,84.01388811313281,1.111306941757256,37.76046454434428,30.14230746437436
GSM653079,Tumor,1,Cholangiocarcinoma,Tumor Tissue,,0.95,title,tumor,Resolved,484.0396876044037,8.324138555428304,21.38429370346254,9.118838147964023,76.19852329352098,13.721860597753633,193.70388247101812,1374.1412447641785,15.678968929216817,6.689864963187807,492.0209610352603,233.87112374123137,14.952458736073886,75.44927587509748,99.95526331441135
GSM653080,Tumor,1,Cholangiocarcinoma,Tumor Tissue,,0.95,title,tumor,Resolved,244.05620682196272,5.2646779055423885,15.9181527605357,33.513626193262844,35.941247197865266,12.946312529047283,140.39762722880727,1207.1318404311555,598.2168122448569,14.56536496539866,324.43100709826183,271.3159738645506,5.770301164933645,65.2094031392216,136.92058825957716
GSM653081,Tumor,1,Cholangiocarcinoma,Tumor Tissue,,0.95,title,tumor,Resolved,18.61702396301202,-1.2901583815957545,10.835319621384157,19.55756981988409,31.18906087997116,16.406189802827676,16.36130654419673,176.18721948175002,77.12451745426235,-0.3490966563142121,47.67576916184945,146.3598311053801,-2.599137093683177,46.92757954311726,182.51203850650973
GSM653082,Tumor,1,Cholangiocarcinoma,Tumor Tissue,,0.95,title,tumor,Resolved,887.0010057750123,8.867070102966036,15.515696332648051,6.449294477166188,51.79283151543698,-4.947370755891907,307.56193577223326,1894.561148487296,94.87115879714192,25.94207888080606,958.6873621248558,218.2138244212125,10.11503232878458,22.62249620256349,290.45499863407395
GSM653083,Tumor,1,Cholangiocarcinoma,Tumor Tissue,,0.95,title,tumor,Resolved,117.94661409582284,-3.919233731719224,11.923649762523764,53.62715379340758,32.30073523353379,-4.927511011102745,43.007612388306384,300.09735398125923,209.9688602412599,4.547963500027255,111.71439172155937,168.82978898184138,17.315879436714013,41.4869281354885,332.3137166191028
GSM653084,Tumor,1,Cholangiocarcinoma,Tumor Tissue,,0.95,title,tumor,Resolved,1711.5809497930643,30.195131267012407,6.218430452799374,-9.176589573788146,8.485668202242499,0.7758869821680606,684.230523518979,3946.01234892344,-5.701846215265377,71.59145991917734,1805.1833938219431,69.47757874185538,-5.030375916017379,-2.324466811413119,8.63299174943967
GSM653085,Tumor,1,Cholangiocarcinoma,Tumor Tissue,,0.95,title,tumor,Resolved,1639.507949349863,126.08181864122714,9.84305027383306,-0.7069881144180677,0.9401260565867148,14.631935606767694,884.4879581542367,3652.739769676826,-2.5879827559048088,42.66186624335024,1505.999908797504,71.61507231700071,-3.188330057717312,2.2598246376749525,3.416161457970397
GSM653086,Tumor,1,Cholangiocarcinoma,Tumor Tissue,,0.95,title,tumor,Resolved,731.9178651929524,6.691260532259602,20.224857749835675,-8.631192058897907,20.05736013671157,2.569510209832446,191.83957238278992,2272.6455545167514,104.79421026840733,38.710107931672056,1050.1936023423284,110.04881816991252,-0.526240826771946,2.883491157659792,76.30898787952833
