sample_id,phenotype,final_label,disease,tissue,subtype,confidence,matched_column,matched_keyword,annotation_status,OTC,USH2A,OSBPL3,RAD51,POLQ,MCF2L2,ITIH4,ITIH1,CDH3,DGAT2,PON1,SPA17,DEPDC1B,MCM10,MTHFD2
GSM798556,Tumor,1,Cholangiocarcinoma,Liver,Inflammation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,1525.3397206601587,298.16446132763923,131.78257345862406,4240.335759216554,264.49389841097627,157.10337446500665,125.51467484897508,106.69644549664324,84.91492137752444,49.03455657362257,876.956423119935,131.27837561860062,41.74668957643211,269.31264056358486,1581.9800565164232
GSM798557,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,1436.156007358604,101.0001855990925,171.2873980417872,2516.4982054672923,292.0611538157263,157.3720461922268,103.33704258046528,246.98027154304395,86.01868088680824,54.73296903619063,883.4191452072685,134.15883636583868,47.87564616025293,250.9660773207225,562.4979517412869
GSM798558,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,1072.3139446636371,126.77251709704151,209.3943462177818,2791.5455368243315,272.1647623561677,177.4679787252929,117.12673430588028,258.9813868799438,61.839135698390855,54.16467669608125,735.036713005889,178.44050420706,74.87339124957033,351.22006780407503,497.05157444918666
GSM798559,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,852.3652484321155,117.79248010642507,180.8706642981748,3557.3348390647066,238.47692981999,160.98632997540324,83.72372172729149,238.2688179480686,57.43418604488605,57.31720529317029,797.2489630747722,215.630027149896,45.36364587705321,243.103104706996,103.92231463287602
GSM798560,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,889.5603444246834,103.43103321567268,186.2529838425468,2236.188282117636,333.28871276086943,159.57072199882955,101.06836679046384,222.8255566148355,165.9353601875455,56.06515311706335,642.624142183297,148.5451550961498,52.9304752546048,329.1910385388243,152.49981146849464
GSM798561,Tumor,1,Cholangiocarcinoma,Liver,Inflammation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,852.8804816684636,165.83767586054893,208.64015541802183,4613.290498469673,259.5200889784939,298.8604579604082,75.38255394946334,393.9730883526559,65.73607082618477,63.22599736359655,772.1010635050293,175.70486271097425,45.93507532025723,291.4952343068712,800.5006306506
GSM798562,Tumor,1,Cholangiocarcinoma,Liver,Inflammation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,2332.712611579712,192.9522406595031,134.59627150740124,4560.071342619692,225.113042238034,290.3200402362186,108.58175936797709,415.8709529097469,90.61907454646344,67.78623096843329,1066.9948442198008,121.03574969906856,50.64778336096011,231.5286283945988,805.9953719745226
GSM798563,Tumor,1,Cholangiocarcinoma,Liver,Inflammation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,922.9350613085712,159.71693147698147,130.94453296164423,4183.073454003615,242.19894294556272,254.6430977083611,75.73465519625653,246.95357910799,94.88252953582868,91.7286801798517,536.610611961647,160.9385014061669,44.04815459968076,255.1536465668484,786.8501887440699
GSM798564,Tumor,1,Cholangiocarcinoma,Liver,Inflammation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,779.1141589367252,137.24943679672316,130.72843737727203,3837.722989458058,280.37245866804614,216.3257299444356,57.89069595358513,215.034659968727,65.91600496993891,75.51995038728246,709.9041167582841,146.8682529064755,48.18544859946069,270.43375192861,557.0794592038989
GSM798565,Tumor,1,Cholangiocarcinoma,Liver,Inflammation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,744.4140282072008,162.9261806129523,185.19576412922447,4321.090744915945,232.73700572377533,281.3041446309368,52.83321678766856,181.4200827143884,60.5435099501473,90.32320056746649,957.6987099339192,180.13534304626495,52.31883427690352,245.1662088015113,1002.5161016507144
GSM798566,Tumor,1,Cholangiocarcinoma,Liver,Inflammation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,808.6092275436918,205.30659071745183,158.79142410589523,4542.888592603763,271.6513560767504,331.6903564622765,80.55142509140974,155.257354769958,90.382849538398,72.6441488670876,781.9488981275247,134.69980833811917,46.06672161124522,181.8201692619511,1800.7438825473
GSM798567,Tumor,1,Cholangiocarcinoma,Liver,Inflammation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,181.45029980592523,295.0141647528735,201.55648173949177,5105.918953896518,264.73275085029303,440.4398633666924,28.886665485225773,161.78316237823128,208.4050804332829,94.4830636009046,737.3283520727072,228.74425769300765,63.04857091738131,262.750766765174,1516.381384756838
GSM798568,Tumor,1,Cholangiocarcinoma,Liver,Inflammation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,831.5728760249192,174.41336900251775,135.77198299354012,3724.787988659068,279.19284954317254,282.48902552620586,60.2552844236812,253.65489866275576,75.41933099672191,73.91377467233063,645.5711061118632,160.5332483758857,46.81989387054961,288.6997193732611,300.7598664787167
GSM798569,Tumor,1,Cholangiocarcinoma,Liver,Inflammation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,618.306509809094,200.27920949166065,163.3943574056714,3796.539363404506,271.71833539670234,236.3136373735705,51.26535906163098,229.2704977591977,66.74994531706798,65.46375508496065,758.6582799495387,116.87513367182189,44.11855172679982,198.1638196613831,819.8158756619698
GSM798570,Tumor,1,Cholangiocarcinoma,Liver,Inflammation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,689.0503667329587,194.77952779708457,186.10764311434323,3816.378004549361,270.96734108585605,237.40139344638723,62.531089404634905,263.70244576166,117.02499414754622,72.12503423510921,847.179577603456,147.03904507485584,45.81404485777285,237.8260992954916,807.9674576064283
GSM798571,Tumor,1,Cholangiocarcinoma,Liver,Inflammation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,706.4699141433808,132.50303614629698,166.24200820816915,3166.3574176455886,264.0853703630408,209.6677742822188,66.67436171361851,113.56316620336642,52.074910729606245,69.15383001423633,1013.7356691776596,142.86687170099245,54.03404784562203,185.34861427956884,732.9092723012843
GSM798572,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,521.261964877537,153.30519869046432,165.07097412651464,3130.13891955234,241.04643946140155,204.09306481771264,28.255132595553395,115.36699796269498,72.48002414484317,77.92853990283821,582.5114602189142,203.8800157625558,45.96156904695857,264.0406500863666,710.0498389262984
GSM798573,Tumor,1,Cholangiocarcinoma,Liver,Inflammation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,174.70679346663482,153.36585755249595,220.4130837398582,2298.1238236842264,385.89231512444553,229.691986670002,30.3452215309394,145.93721169314446,74.6899147621686,51.67872457281934,983.1120852368806,135.3286870884516,44.39661127895992,211.30713896952983,192.7326367728552
GSM798574,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,141.00781820336493,153.29991566969218,241.04473949253625,2944.926315070215,358.207975014144,195.32879716054669,65.66506494299303,235.57991396052967,65.53670449892756,56.36690870644524,501.7253185690522,233.12466136881764,68.26883046712733,362.3026614086,946.5594548713084
GSM798575,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,204.26343235780675,139.5362195762721,202.21292758311608,2431.9550035071925,385.9161425724337,187.3097214213026,33.89247545178494,133.42822517263733,58.11248468360015,62.02008554442528,375.9993467758578,207.9755421506389,61.88519663752834,456.5280927375689,530.9102412042505
GSM798576,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,377.4437041249358,227.24721136140843,160.6920414653174,2182.9927070110875,265.7224589485715,221.9962617808602,76.17155165539596,130.84154168230577,60.2736975030653,53.23028078284764,913.19714025106,140.46633367691078,52.08012475513852,170.1692499906779,1060.0317036872646
GSM798577,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,161.3261020567539,169.1449079582458,236.27648027791648,2722.8478262739613,247.5438952561704,235.10238300361692,29.046435394802675,140.27285923848223,64.53771991607653,80.13599306172932,255.643456455588,164.72107297027483,74.09120916296075,166.34916796685548,690.1397567364974
GSM798578,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,450.57344685934805,127.819410425046,289.2120823435175,2395.8626782383503,298.5091363558648,189.42273698414692,28.804043960636378,200.4071256344297,57.478517541371765,52.41900650242798,584.1006188657802,164.27467232626444,91.11360562818795,326.3351926381887,620.1380503148658
GSM798579,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,1836.402223948804,133.2563366728763,217.06593244438827,2830.5805003625137,239.043233763688,238.457849539618,29.56556263201893,93.0611405346848,69.80129975476625,62.53889231126486,485.928613701086,262.8182802507232,68.67728292283546,360.93463613789726,497.3323140985816
GSM798580,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,148.66525204428714,101.10324214547306,211.87442792182875,2267.552579691924,259.13794419495224,218.75743036096569,106.08240204086536,160.50253768333627,60.68766223980059,53.59907080444771,760.904594585806,173.89386185299938,59.07042468998886,205.7832588512088,886.6646074514729
GSM798581,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,450.2051650665842,120.6583364922231,269.5689456463383,2245.431043603207,311.2332541011626,192.12292185583647,60.5671514051136,260.04462775174994,56.69952783017345,56.53387471324331,445.0582318366348,157.731731085264,68.19184449468484,302.0971625175941,625.4435624396851
GSM798582,Tumor,1,Cholangiocarcinoma,Liver,Inflammation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,1777.4487357937976,109.26801431881628,235.2593590334644,4423.555593014381,508.6421921897504,534.3330517845623,186.2137969599528,191.4807931631007,69.61956031672149,88.68338058370921,427.422427144265,271.305261002211,85.03554948193262,176.72614903363518,2771.806877214101
GSM798583,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,139.17771220229912,154.45432500867005,230.92861760925544,2193.265038600573,350.9239223397813,234.9051777130637,55.54641441078291,182.12649168942323,67.47974301487587,78.09939041117973,444.0882195199764,203.5088291966989,84.26421871910993,834.6915708719957,111.7940593116232
GSM798584,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,722.4438255423696,99.69523775057098,228.33235416277057,2326.292655662177,248.8984874378548,206.06626680917208,32.9470924502108,291.8920817034134,53.9728265721309,71.87421642709708,588.9824094687955,187.2335537055679,58.34813865636495,269.9325027928884,1070.0980544338238
GSM798585,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,687.0461942906109,194.95072297608272,342.0472106577687,2252.288285832689,334.93916617182833,189.9197774327908,57.69914852452845,264.5302500580276,96.77401437675832,62.32541265732735,545.1839109065083,207.52071428909787,115.0276753491356,283.25824786047826,365.7181250744575
GSM798586,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,212.26389009225537,169.36901095703485,222.025961531686,2584.420433840896,274.10141174380175,255.38625481150785,29.73704438029285,313.1234347732652,63.12783861897541,49.35944171049937,419.22260076932,254.21341023902772,96.66502168004044,204.86775783197623,892.0586492535655
GSM798587,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,154.93599109891124,113.73322336951838,296.84967511313187,1749.958276181549,333.41800953521584,198.34966512843005,60.99462019618143,103.77363891959575,57.50294008419034,60.365795601306,587.5021594595597,187.22211137802543,73.12614543347166,233.57463562588,791.4697212508436
GSM798588,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,156.62965181389814,134.91099571994332,182.36118087264288,2101.086026986982,377.033587645519,334.479013231558,59.95462929091001,223.80126246079456,125.15356760214942,67.96070239175147,487.25875152785625,263.0751739727855,63.994093012124175,456.3039899090933,570.5560915965225
GSM798589,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,183.59220176629407,117.86174935525275,212.5778413902677,2089.7335992219373,306.0686012957678,211.24417360901745,93.34624240302298,182.16624836765465,219.9328593424908,74.36075787234027,541.2591423712639,230.524307608222,65.04985899984925,380.7819903538264,697.9712477795226
GSM798590,Tumor,1,Cholangiocarcinoma,Liver,Inflammation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,1358.9525454071666,275.3174475433996,120.47667998203872,3034.11689138401,253.7401416779283,209.582912104136,195.6346785354673,95.7255003921224,96.93700273994924,47.27112698931716,753.9018000714225,127.78644333776214,44.09610905858965,270.10589559479274,4341.944912250845
GSM798591,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,155.20756827501347,120.05088460968864,217.28850224325492,1374.7415557708086,261.6229184877619,167.21044859055365,55.603402432183,110.5021304576292,60.43633008520965,50.037370922288666,738.0652129509901,152.2149254988368,62.99845695842304,235.65317189199865,749.066817166239
GSM798592,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,369.1168448163658,125.93724371874448,483.2684731554897,1469.8107030899848,318.8687119497593,179.97494183493873,34.18149894739036,159.0754144903565,64.10059006334406,64.58025848236436,676.9596596036552,238.8047078913639,55.96164315378907,345.47990685000275,559.7678008775925
GSM798593,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,384.0736840970882,181.4958072967445,242.59183122021813,1708.5812138999506,248.21692755831307,207.8566591078692,74.49864988005793,292.11319811666425,56.15851115471967,53.69747005252486,1156.5805145933211,159.42090155445285,68.04038104039164,286.816539310879,1067.8923126579332
GSM798594,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,525.4711420589822,124.66540340039718,242.9216066126953,1652.2005450354882,358.14746927770807,182.88165149295872,29.011993638799325,145.3203585956508,58.89383906053818,56.71065979123012,446.3446576699456,215.05986793733908,68.36891416378441,340.9486020914447,563.7849311469824
GSM798595,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,236.43319252903143,134.12344423516453,234.79334141085684,2304.5328473540567,297.52765834155576,195.3505590377645,31.543100167939183,169.6315368917339,61.67337607180622,57.52313639372768,662.9897225963578,217.0675432458918,75.00367059790157,202.82931052103424,781.4995865743493
GSM798596,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,484.6740409174299,138.3635763773659,252.56403698980148,1999.528739371674,252.9615760749614,237.76883786154752,32.1441618017435,186.69653884944512,66.18733879332403,78.52812011734169,620.2303438963579,332.8314897413554,132.15226113218367,222.32380078976664,383.9334594712309
GSM798597,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,397.4290643035744,165.73513538678577,362.8772906694538,2209.864320553236,339.8744853546556,201.1264653157737,82.20116274004184,163.30929536880117,61.271704100367295,58.05501308310647,497.4968978935317,184.6084430093969,72.47098593286722,1276.9448450754176,571.2709411794161
GSM798598,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,185.42404140849047,116.4203703938324,387.50235265917246,2013.9689481139765,367.5038533982091,187.4403129923256,31.869903675612743,133.03628430787649,65.05099751552167,60.14953801300892,387.8779003426319,222.29047659291112,76.75722336141516,882.1673607370082,383.3649033233361
GSM798599,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,137.9270604088651,106.38121728597666,235.3887003830415,1514.5774425366842,312.0824127300414,210.0579936631489,106.21342616832936,97.85705966326432,120.93591488691092,54.46595842531881,401.2562246336665,158.10497051155775,52.70501591692302,421.94839860402334,865.8705616482771
GSM798600,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,577.7107442903285,103.54575073731434,227.19960294464187,1494.4848937806412,248.02881222204192,193.47479135467515,85.00057837570793,207.7708702862573,76.12655868712756,46.88700048861369,498.41084470858135,194.99502323664308,74.39092686026633,261.9638535496984,733.9744209979707
GSM798601,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,222.99228917191988,101.05132549428514,324.3994988168084,1673.2994332192404,260.967543624744,160.89523893377532,58.16825941368449,158.43230097746613,61.5619773151635,48.69468939470527,414.3885761987696,195.2499832580294,87.26972750237351,362.6020562893922,645.0574459597344
GSM798602,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,163.74174567899271,133.33513050032985,228.65230498263853,2410.390256956687,355.4994158005004,311.19859428901015,112.22157001245904,317.1630522333593,62.59191001892621,50.85236013519113,1246.8823035913206,196.9558588675211,108.40248359330644,583.8876587022123,691.7982291156992
GSM798603,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,547.0786304583785,194.8731249886252,149.63645610947003,2328.311390412067,269.1798290707529,194.432479630142,140.5123379947832,96.07733433084545,64.16661819544764,47.85861087375812,897.9278413177287,140.9722173553115,45.52784014363473,423.8676378386713,2460.777251601214
GSM798604,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,324.309947170868,132.29599096751804,319.35810975564203,1393.5105966688543,272.1440509268486,210.98476082198667,50.08581094569847,159.46188495327343,57.01835151970983,51.313039759822665,856.2104633813925,269.2675077456711,73.3371208426857,430.8291091663896,713.1990522850657
GSM798605,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,143.52652820153847,124.68767393502064,313.16376377374723,1950.8165263024048,260.843284535537,165.97289297154836,29.03614911464896,98.51715927118906,59.84248574996015,56.39880342561874,612.16846389775,210.1877069957871,71.14972133596409,195.83210495160893,1350.2427618070826
GSM798606,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,272.33885789244187,117.35580569536404,335.3396512506998,1443.3292929249512,269.10794731206107,183.7000959157729,72.42633383343477,173.0295609712527,60.84757633666674,51.04984698443795,575.9950928350363,186.3461300193436,94.02767448937684,366.39430712187686,581.7975852329117
GSM798607,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,765.6368453171845,114.16486263137016,197.01686896304204,1906.03660319851,263.124594534592,204.53260006289224,45.72399902926136,373.7212687049936,107.25134473911204,51.86941163323843,725.5046092667538,234.23012211329552,52.905178836472494,171.85930622445963,995.4092413319196
GSM798608,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,952.5680081644116,124.7402442005432,401.245947832846,1600.8690204454008,277.2042382941792,177.42526176609414,79.04185415711152,253.47045212916868,65.17505712947398,56.76104001999764,690.6347372478823,288.3920942883192,99.0312567937584,743.6639635871568,467.4206155641204
GSM798609,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,425.3806735078336,135.41356563715522,277.84898089756047,2146.378056367515,362.2391199597876,193.7780662355564,34.36432478564895,184.48601560648268,67.69070798096375,58.41940661976392,370.03498285006776,254.684145583592,86.52268794426776,622.5526094146771,320.65911198329786
GSM798610,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,235.5200495788187,149.48565757843926,287.2173177183072,1703.8341294765637,288.52832568922685,184.6606877351913,29.35649361847442,150.44921263233394,68.25784558839072,48.33720485411603,379.4875072776953,185.8211350016071,98.52891971112156,409.971816595196,535.5962582249538
GSM798611,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,827.3175919727707,128.38740774068586,386.3194358559519,1359.2844704876663,252.1775385875323,249.76971338153035,69.58559607321963,276.73390226323534,56.62561170240415,60.64844930550073,589.7961049592267,194.62306638804608,147.66427271583697,466.88177134142416,586.6811032585891
GSM798612,Tumor,1,Cholangiocarcinoma,Liver,Inflammation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,853.4544933071904,214.613260909992,127.92561763697644,3320.3080910156204,277.78337286435146,339.04794703533656,178.9135900498885,80.76143396976622,93.39445516332614,50.241119913262544,1063.883279932828,142.86572427070791,49.17557062288556,232.68321544695536,4912.029813564603
GSM798613,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,660.9927387764095,120.77606796689167,310.33388222389743,1264.5501169018155,281.9404314783579,143.09191991290837,79.04738294014045,216.740308813674,93.65705385516816,46.273558162248655,589.4848541335305,187.7905270164361,78.78945596686832,597.4845693108252,697.5303949675543
GSM798614,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,220.05169380133896,131.52561949146514,390.770935387197,1016.044865494226,362.9830532409754,147.86085485597337,59.63668351135125,141.13589462778447,196.6455468695173,52.94749821410915,368.05769272523895,197.4707772942025,66.80428055001595,661.5876862727688,397.20457049545337
GSM798615,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,154.407404405289,157.66314235470784,311.9574385190295,1684.4889533045637,300.7679820738809,167.48273242642597,30.37739379143704,99.47708556541912,81.48625695774291,58.28965600817426,433.2449082636044,283.7353998437308,132.69335342360992,514.8739490822874,446.3862038707778
GSM798616,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,797.5732849204613,219.61729922047263,149.26497722235112,1789.215836458439,276.82403877225323,182.0814210699028,79.0302394894432,213.5260282855833,60.77000858768756,46.62342730966265,969.7715466021564,201.6799642662292,65.66426356497183,355.37636447885563,1604.6952095844993
GSM798617,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,204.9301733178072,117.98457792055063,474.8739911986394,1311.9827490145706,296.0563251650442,156.98781786321624,50.56085197509865,89.31920934184724,56.01367455792196,50.542193007031166,476.41725118280345,282.32923955763687,109.4769676741056,442.7636797958982,634.2695245374388
GSM798618,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,729.804571813422,142.7146724970388,248.47467745886863,1358.4147267556064,317.9930625404638,149.36602436315928,84.05887518105756,152.48474596143697,87.06294926948604,51.38811388016515,580.7297638632747,170.94727986052098,68.9120618964159,539.7391805789395,253.1588024256588
GSM798619,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,1212.719077421821,151.45465027318738,308.78702142742407,1382.5151522438412,275.5667478614322,163.42045224788586,28.591394046280257,249.2040419679468,68.24360415611048,53.825414773474414,758.0139793350887,188.1443843484933,135.7647955361183,555.971039326586,379.4931455166952
GSM798620,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,806.8905377697291,101.4080240026567,377.0453540449476,1174.743585569635,291.5970064156659,168.994862150607,70.43113573157137,208.19824145183296,54.79533247573848,53.37566128361204,897.4579538045889,257.59441398399287,104.70409976666456,314.4356124519989,533.8609888632508
GSM798621,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,694.112089840801,120.76136476790428,236.66690881255977,1236.575213036657,296.4253065332637,151.97896967563076,75.65280095035477,234.83356004018688,59.83684944777104,56.21373502808208,589.1609564414955,177.9405993351568,72.3269526637736,444.14892512625545,530.2397358111139
GSM798622,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,417.3929179396336,119.84717886756938,223.569722295165,1022.4852619921692,343.45869592358616,169.2072323430198,41.09257443429008,157.11197992084834,57.38863566845261,55.37495481928505,369.8692962695114,207.61119197349703,79.69425015320256,414.0858697774021,433.818155194965
GSM798623,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,332.1821492822229,118.52520729328938,217.7088980827517,1010.7086399487728,404.57721263390624,148.75337723261063,46.99051925170576,156.81625013925895,57.49227746759456,60.74596586123697,263.6027812053247,210.2803841899428,84.72051956399478,836.6403244690753,409.7787063628808
GSM798624,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,421.2770558664265,124.71422255705323,286.05913581437585,1227.1858793870608,300.3854378756121,157.09049882165922,82.45775622310113,219.14940359404943,59.51727825283115,51.3606629028856,765.700543683404,218.08345761541457,89.21073331221183,568.2596404893951,1097.5932070363954
GSM798625,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,210.57664195929848,111.41556888035088,218.86346912763008,1957.9043473406089,357.206887244876,179.9746680942769,30.098625878355097,161.5266136038845,130.1738349091203,57.41607795463487,399.3328061692969,283.69994843463365,56.35082263123843,339.4174821196161,604.5415352688566
GSM798626,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,141.54697802166928,112.38159329038996,224.0166303303339,1690.948790620448,298.2041148587496,177.9531607541966,29.35207187270809,156.6473703090382,56.35504938786236,57.23745635834096,460.1168892603207,220.75081136697776,78.62104436994962,299.5796761455952,516.4081716819034
GSM798627,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,193.46976417557173,178.4282517531874,300.5353090688827,1848.3647640930285,254.40781496310785,192.6762064079639,63.50588149864849,200.9001357965086,169.64515913827054,57.00664164344812,273.5217417604299,154.7498173035257,65.08608062806765,249.6397657979865,992.8227480692988
GSM798628,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,138.6706932131815,202.2225680738543,146.23971003243466,2170.717081232927,286.59334766492424,230.8505677864612,63.75738209867256,489.5696022128077,94.32213274224716,54.651025830062366,807.6049331862391,178.05581509200306,46.203680244128414,226.70764993279025,1408.7011981212772
GSM798629,Tumor,1,Cholangiocarcinoma,Liver,Proliferation,0.95,source_name_ch1,cholangiocarcinoma,Resolved,140.36503485814356,177.2571731839625,287.35393130593314,2019.2286285499977,284.7686278084737,191.8198753218988,71.90570965138477,283.0540495458362,116.20052116940889,64.90981227841081,823.1236156509314,188.89310239241783,59.47261516653535,202.4832488361912,815.5037678526046
GSM798630,Normal,0,Healthy,Bile Duct,,0.95,source_name_ch1,normal,Resolved,2280.4038205521574,161.72371817915396,152.3422107579812,2781.4138355672258,295.42099158057,229.21825993889024,85.40488218206154,270.6191356764152,66.483337255571,57.9753518615471,837.9032804348764,153.8024467109847,46.6276411665382,187.6290130603769,1096.2346470198922
GSM798631,Normal,0,Healthy,Bile Duct,,0.95,source_name_ch1,normal,Resolved,2435.6463398125725,190.2164650675177,135.09391389602484,2525.118191084915,236.85055973055864,239.08102507233747,67.03973911348292,303.53154024911566,62.90970560726546,67.8312854579211,1203.6985074548752,133.9751628662782,43.155898337195005,201.43304905076155,1085.3372146974064
