gene_set_library,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2025,Monoacylglycerol Metabolic Process (GO:0046462),1/13,0.0129260209528938,0.0675169359249309,87.57894736842105,380.8381798737429,DGAT2
GO_Biological_Process_2025,Adipose Tissue Development (GO:0060612),1/13,0.0129260209528938,0.0675169359249309,87.57894736842105,380.8381798737429,DGAT2
GO_Biological_Process_2025,Non-Proteinogenic Amino Acid Catabolic Process (GO:0170044),1/13,0.0129260209528938,0.0675169359249309,87.57894736842105,380.8381798737429,OTC
GO_Biological_Process_2025,Acute-Phase Response (GO:0006953),1/14,0.01391373176082,0.0675169359249309,80.83805668016194,345.57291333057793,ITIH4
GO_Biological_Process_2025,Extracellular Transport (GO:0006858),1/14,0.01391373176082,0.0675169359249309,80.83805668016194,345.57291333057793,SPA17
GO_Biological_Process_2025,Folic Acid-Containing Compound Metabolic Process (GO:0006760),1/15,0.0149005037888985,0.0675169359249309,75.06015037593986,315.7300332957057,MTHFD2
GO_Biological_Process_2025,Mitotic Recombination (GO:0006312),1/15,0.0149005037888985,0.0675169359249309,75.06015037593986,315.7300332957057,RAD51
GO_Biological_Process_2025,Cellular Response to Alkaloid (GO:0071312),1/16,0.0158863378646896,0.0675169359249309,70.05263157894737,290.1787210723924,RAD51
GO_Biological_Process_2025,Microtubule-Based Transport (GO:0099111),1/16,0.0158863378646896,0.0675169359249309,70.05263157894737,290.1787210723924,SPA17
GO_Biological_Process_2025,Regulation of DNA Damage Checkpoint (GO:2000001),1/16,0.0158863378646896,0.0675169359249309,70.05263157894737,290.1787210723924,RAD51
GO_Biological_Process_2025,Organophosphate Catabolic Process (GO:0046434),1/17,0.0168712348172723,0.068890932251853,65.67105263157895,268.0787715603985,PON1
GO_Biological_Process_2025,"Protein Localization to Chromosome, Centromeric Region (GO:0071459)",1/18,0.0178551954764704,0.068890932251853,61.80495356037152,248.79341471282052,SPDL1
GO_Biological_Process_2025,Triglyceride Biosynthetic Process (GO:0019432),1/18,0.0178551954764704,0.068890932251853,61.80495356037152,248.79341471282052,DGAT2
GO_Biological_Process_2025,fatty-acyl-CoA Metabolic Process (GO:0035337),1/19,0.0188382206720142,0.068890932251853,58.36842105263158,231.8316321803268,DGAT2
GO_Biological_Process_2025,Cellular Response to Fatty Acid (GO:0071398),1/20,0.019820311238232,0.068890932251853,55.29362880886426,216.80897525048425,DGAT2
GO_Biological_Process_2025,Epithelial Cilium Movement Involved in Extracellular Fluid Movement (GO:0003351),1/21,0.0208014680109953,0.068890932251853,52.526315789473685,203.4203291515269,SPA17
GO_Biological_Process_2025,DNA Replication Initiation (GO:0006270),1/21,0.0208014680109953,0.068890932251853,52.526315789473685,203.4203291515269,MCM10
GO_Biological_Process_2025,Acylglycerol Biosynthetic Process (GO:0046463),1/22,0.0217816918149241,0.068890932251853,50.02255639097744,191.42059056605152,DGAT2
GO_Biological_Process_2025,Alpha-Amino Acid Catabolic Process (GO:1901606),1/22,0.0217816918149241,0.068890932251853,50.02255639097744,191.42059056605152,OTC
GO_Biological_Process_2025,Diacylglycerol Metabolic Process (GO:0046339),1/22,0.0217816918149241,0.068890932251853,50.02255639097744,191.42059056605152,DGAT2
